plasmid	contigs
PBF_P1	90:1
PBF_P2	94:1
PBF_P3	102:1,268:1,79:1,73:1,120:1,137:1,111:1,72:1,173:1,112:1,89:1,95:1,142:1,236:1,231:1,63:1,123:1,71:1,52:1,122:1,162:1,266:1,50:1,97:1,252:1,84:1,91:1,58:1,145:1,109:1,76:1,131:1,107:1,237:1,93:1,147:1,98:1,127:1,121:1,82:1,87:1,224:1
PBF_P4	102:1,100:1,268:1,73:1,120:1,111:1,72:1,112:1,89:1,95:1,142:1,231:1,63:1,123:1,71:1,52:1,162:1,122:1,266:1,97:1,252:1,58:1,145:1,109:1,76:1,131:1,107:1,179:1,147:1,98:1,127:1,224:1
PBF_P5	100:1,102:1,268:1,73:1,120:1,111:1,72:1,112:1,89:1,142:1,231:1,63:1,71:1,52:1,162:1,122:1,97:1,252:1,58:1,145:1,109:1,76:1,131:1,107:1,179:1,98:1,127:1,224:1
PBF_P6	102:1,100:1,268:1,73:1,120:1,111:1,72:1,155:1,128:1,89:1,81:1,142:1,231:1,63:1,122:1,52:1,162:1,97:1,252:1,58:1,145:1,76:1,131:1,107:1,179:1,98:1,127:1,224:1,158:1
PBF_P7	102:1,100:1,268:1,120:1,73:1,111:1,72:1,155:1,128:1,89:1,81:1,142:1,231:1,63:1,52:1,162:1,97:1,252:1,58:1,145:1,127:1,224:1,158:1
PBF_P8	81:1,102:1,231:1,145:1,127:1,89:1
PBF_P9	67:1
PBF_P10	100:1,120:1,72:1,105:1,231:1,52:1,97:1,252:1,222:1,58:1,145:1,76:1,131:1,229:1,74:1,125:1,224:1
PBF_P11	222:1,145:1,231:1,229:1,206:1,120:1,111:1,82:1,224:1
PBF_P12	231:1,145:1,76:1,111:1,105:1,74:1,125:1,220:1,224:1,252:1
