plasmid	contigs
GP_0	1:1,2:1,8:1,10:1,11:1,13:1,14:1,19:1,21:1,22:1,23:1,25:1,26:1,31:1,34:1,35:1,38:1,39:1,43:1,48:1,50:1,52:1,56:1,57:1,58:1,63:1,67:1,69:1,70:1,72:1,73:1,76:1,80:1,82:1,83:1,84:1,87:1,89:1,91:1,93:1,95:1,97:1,98:1,100:1,101:1,102:1,104:1,109:1,111:1,112:1,120:1,121:1,122:1,123:1,124:1,127:1,128:1,129:1,130:1,131:1,132:1,133:1,135:1,136:1,137:1,138:1,139:1,140:1,141:1,142:1,143:1,144:1,145:1,146:1,147:1,149:1,150:1,151:1,152:1,154:1,159:1,160:1,161:1,162:1,163:1,165:1,171:1,173:1,175:1,180:1,182:1,185:1,186:1,189:1,193:1,194:1,197:1,199:1,206:1,208:1,211:1,216:1,217:1,218:1,219:1,220:1,223:1,224:1,226:1,227:1,229:1,231:1,232:1,233:1,237:1,238:1,240:1,241:1,242:1,243:1,244:1,245:1,246:1,248:1,250:1,251:1,252:1,253:1,254:1,256:1,260:1,262:1,264:1,266:1,268:1
GP_1	94:1
GP_unb_1	155:1
GP_unb_2	156:1
GP_unb_3	157:1
GP_unb_4	158:1
GP_unb_5	168:1
GP_unb_6	174:1
GP_unb_7	176:1
GP_unb_8	177:1
GP_unb_9	179:1
GP_unb_10	181:1
GP_unb_11	183:1
GP_unb_12	184:1
GP_unb_13	187:1
GP_unb_14	188:1
GP_unb_15	191:1
GP_unb_16	192:1
GP_unb_17	195:1
GP_unb_18	196:1
GP_unb_19	200:1
GP_unb_20	201:1
GP_unb_21	203:1
GP_unb_22	204:1
GP_unb_23	205:1
GP_unb_24	209:1
GP_unb_25	210:1
GP_unb_26	214:1
GP_unb_27	215:1
GP_unb_28	221:1
GP_unb_29	222:1
GP_unb_30	228:1
GP_unb_31	230:1
GP_unb_32	234:1
GP_unb_33	235:1
GP_unb_34	247:1
GP_unb_35	249:1
GP_unb_36	263:1
GP_unb_37	265:1
GP_unb_38	269:1
