plasmid	contigs
PBF_P1	Contig:1:323.91:Circ:1
PBF_P2	Contig:17:19.2189:1,Contig:10:19.802:5p:1:5:1,Contig:56:26.5931:1,Contig:89:42.5658:1,Contig:10:19.802:1,Contig:10:19.802:5p:1:9:1,Contig:93:19.6404:1
PBF_P3	Contig:78:19.8725:1,Contig:89:42.5658:1
PBF_P4	Contig:90:23.9006:1
PBF_P5	Contig:43:21.9331:1
PBF_P6	Contig:46:18.6827:1
PBF_P7	Contig:84:21.7347:1
PBF_P8	Contig:15:29.3161:1
PBF_P9	Contig:11:19.0762:1
PBF_P10	Contig:60:14.3604:1
PBF_P11	Contig:88:19.8872:1
PBF_P12	Contig:87:21.3727:1
PBF_P13	Contig:91:14.6732:1
