plasmid	contigs
GP_0	Contig:103:201.581:1,Contig:104:151.42:1,Contig:105:1023.01:1,Contig:114:182.283:1,Contig:117:4017.99:1,Contig:120:243.207:1,Contig:12:146.517:1,Contig:14:154.254:1,Contig:18:121.832:1,Contig:23:151.095:1,Contig:24:136.319:1,Contig:25:154.26:1,Contig:32:188.578:1,Contig:35:140.266:1,Contig:41:560.343:1,Contig:43:164.53:1,Contig:44:203.23:1,Contig:45:166.515:1,Contig:47:272.924:1,Contig:55:248.624:1,Contig:56:322.167:1,Contig:58:166.726:1,Contig:5:184.212:1,Contig:60:154.65:1,Contig:61:121.765:1,Contig:63:372.5:1,Contig:70:142.964:1,Contig:76:172.715:1,Contig:77:436.053:1,Contig:79:239.563:1,Contig:7:158.034:1,Contig:80:138.814:1,Contig:82:170.94:1,Contig:84:191.35:1,Contig:88:198.611:1,Contig:89:1077.84:1,Contig:91:152.939:1,Contig:94:144.152:1,Contig:95:143.747:1,Contig:97:162.562:1,Contig:9:180.272:1,Contig:102:140.605:5p:1:4:1,Contig:102:140.605:5p:1:16:1,Contig:102:140.605:5p:1:18:1,Contig:103:201.581:3p:1:21:1,Contig:103:201.581:3p:1:36:1,Contig:103:201.581:3p:1:39:1,Contig:103:201.581:3p:1:45:1,Contig:103:201.581:3p:1:47:1,Contig:103:201.581:3p:1:61:1,Contig:103:201.581:3p:1:63:1,Contig:104:151.42:3p:1:3:1,Contig:104:151.42:3p:1:13:1,Contig:104:151.42:3p:1:15:1,Contig:104:151.42:3p:1:18:1,Contig:104:151.42:3p:1:20:1,Contig:104:151.42:3p:1:21:1,Contig:104:151.42:3p:1:23:1,Contig:105:1023.01:3p:1:9:1,Contig:105:1023.01:3p:1:11:1,Contig:105:1023.01:3p:1:12:1,Contig:105:1023.01:5p:1:16:1,Contig:107:151.777:3p:1:10:1,Contig:107:151.777:3p:1:19:1,Contig:107:151.777:3p:1:21:1,Contig:107:151.777:3p:1:22:1,Contig:10:202.705:3p:1:12:1
GP_1	Contig:1:2624.86:Circ:1
GP_2	Contig:2:3985.82:Circ:1
GP_3	Contig:3:3413.73:Circ:1
GP_4	Contig:4:3310.8:Circ:1
GP_5	Contig:6:2746.77:Circ:1
GP_unb_1	Contig:102:140.605:5p:1:17:1
GP_unb_2	Contig:104:151.42:3p:1:17:1
GP_unb_3	Contig:104:151.42:3p:1:19:1
GP_unb_4	Contig:107:151.777:3p:1:20:1
GP_unb_5	Contig:107:151.777:3p:1:24:1
GP_unb_6	Contig:112:207.065:5p:1:9:1
GP_unb_7	Contig:16:1270.03:5p:1:5:1
GP_unb_8	Contig:16:1270.03:5p:1:12:1
GP_unb_9	Contig:46:1273.03:5p:1:5:1
GP_unb_10	Contig:49:201.032:5p:1:7:1
GP_unb_11	Contig:49:201.032:5p:1:8:1
