plasmid	contigs	copy_number
PBF_P3,PBF_P4,PBF_P30,PBF_P28,PBF_P36,PBF_P1,PBF_P14,PBF_P15,PBF_P37,PBF_P60,PBF_P8,PBF_P41,PBF_P5	362:1,326:1,338:1,47:1,330:1,167:1,106:1,209:1,299:1,255:1,228:1,327:1,210:1,188:1,247:1,163:1,235:1,158:1,61:1,100:1,27:1,115:1,104:1,1:1,171:1,42:1	0.1117708868969202
PBF_P2	144:1	1.3116412171074694
PBF_P6	174:1	1.1452659348521093
PBF_P7	161:1	1.2408862259384292
PBF_P9	55:1	0.9482960489478977
PBF_P10	48:1	1.0502805785955422
PBF_P32,PBF_P12,PBF_P11	150:1,291:1,361:1,347:1,154:1,99:1,366:1,351:1	0.8704643519868114
PBF_P13	151:1	0.9409778890652596
PBF_P16	166:1	0.7876992555165552
PBF_P17	148:1	0.7799637818864719
PBF_P18	127:1	0.980245478325024
PBF_P19	152:1	0.9140602293813856
PBF_P20	69:1	0.9569898723423281
PBF_P21	218:1	0.9980504817903374
PBF_P22	133:1	0.97598309374181
PBF_P23	122:1	0.9758635337253236
PBF_P24	165:1	0.7615775000558921
PBF_P25	64:1	0.7593015716872723
PBF_P26	231:1	0.871698450669588
PBF_P27	220:1	1.0235015314449238
PBF_P29	182:1	0.9521742046546982
PBF_P31	168:1	0.8201256455543382
PBF_P33	87:1	0.7892821212188961
PBF_P34	6:1	0.8252408951686825
PBF_P35	259:1	0.6610744707013346
PBF_P38	230:1	0.843372308792953
PBF_P39	256:1	0.9270719220192715
PBF_P40	238:1	0.7153390417849717
PBF_P42	38:1	0.9016968856893738
PBF_P43	170:1	0.6780343848509914
PBF_P44	83:1	0.5296474323146056
PBF_P45	72:1	0.8354445661651277
PBF_P46	204:1	0.5291287531579065
PBF_P47	226:1	0.6216950971405576
PBF_P48	102:1	0.8479018086699904
PBF_P49	244:1	0.7252878445751079
PBF_P50	215:1	0.6947260166782177
PBF_P51	194:1	0.7150752308345816
PBF_P52	107:1	0.8003129960428357
PBF_P53	59:1	0.8112991571463704
PBF_P54	179:1	0.8155067182364908
PBF_P55	123:1	0.6951104265034007
PBF_P56	162:1	0.7894162623801113
PBF_P57	180:1	0.46700351002705176
PBF_P58	343:1,340:1,191:1	0.731462809363053
PBF_P59	103:1	0.691278588834984
PBF_P61	222:1	0.632565002571039
PBF_P62	229:1	0.3852484965011514
PBF_P63	224:1	0.5618278968901607
PBF_P64	190:1	0.4345985825750632
PBF_P65	252:1	0.39908828724093987
PBF_P66	172:1	0.5956985400970287
PBF_P67	261:1	0.2675307655985565
PBF_P68	203:1	0.4436964832658901
