plasmid	contigs
GP_Isolated_0	55:1
GP_3	61:1,171:1,327:1
GP_Isolated_1	83:1
GP_Isolated_2	123:1
GP_Isolated_3	140:1
GP_Isolated_4	144:1
GP_Isolated_5	151:1
GP_unb_1	167:1
GP_Isolated_6	170:1
GP_Isolated_7	179:1
GP_Isolated_8	180:1
GP_unb_2	188:1
GP_Isolated_9	189:1
GP_0	191:1,219:1,249:1,265:1,323:1,343:1
GP_Isolated_10	192:1
GP_Isolated_11	215:1
GP_Isolated_12	223:1
GP_Isolated_13	226:1
GP_unb_3	242:1
GP_Isolated_14	252:1
GP_Isolated_15	259:1
GP_Isolated_16	266:1
GP_Isolated_17	273:1
GP_1	275:1
GP_Isolated_18	280:1
GP_Isolated_19	289:1
GP_2	291:1,328:1,331:1
GP_Isolated_20	297:1
GP_unb_4	299:1
GP_Isolated_21	302:1
GP_Isolated_22	303:1
GP_Isolated_23	304:1
GP_Isolated_24	309:1
GP_Isolated_25	311:1
GP_Isolated_26	316:1
GP_unb_5	339:1
GP_unb_6	342:1
GP_unb_7	350:1
GP_unb_8	352:1
GP_unb_9	360:1
