plasmid	contigs
GP_0	Contig:10:91.477:1,Contig:13:131.509:1,Contig:21:1956.31:1,Contig:26:954.22:1,Contig:28:116.48:1,Contig:29:133.408:1,Contig:30:143.709:1,Contig:31:147.768:1,Contig:34:269.106:1,Contig:37:327.273:1,Contig:38:103.466:1,Contig:42:134.719:1,Contig:46:111.275:1,Contig:47:144.829:1,Contig:51:118.09:1,Contig:5:104.688:1,Contig:60:1775.48:1,Contig:65:321.274:1,Contig:66:129.118:1,Contig:70:110.45:1,Contig:73:127.433:1,Contig:74:136.323:1,Contig:7:75.6316:1,Contig:26:954.22:3p:1:5:1,Contig:26:954.22:3p:1:8:1,Contig:26:954.22:5p:1:5:1,Contig:26:954.22:5p:1:9:1
GP_Isolated_0	Contig:15:80.7798:1
GP_Isolated_1	Contig:18:128.769:1
GP_1	Contig:1:399.257:Circ:1
GP_Isolated_2	Contig:20:62.1585:1
GP_Isolated_3	Contig:24:70.1732:1
GP_Isolated_4	Contig:2:39.1621:1
GP_Isolated_5	Contig:33:89.1918:1
GP_Isolated_6	Contig:36:82.1606:1
GP_Isolated_7	Contig:3:44.9525:1
GP_2	Contig:43:84.3831:1,Contig:79:86.6391:1
GP_unb_1	Contig:45:265.361:1
GP_Isolated_8	Contig:49:80.1448:1
GP_Isolated_9	Contig:4:78.8191:1
GP_unb_2	Contig:52:72.4307:1
GP_Isolated_10	Contig:53:82.8282:1
GP_Isolated_11	Contig:58:72.8768:1
GP_Isolated_12	Contig:69:72.6658:1
GP_Isolated_13	Contig:6:77.2719:1
GP_Isolated_14	Contig:76:70.4899:1
GP_unb_3	Contig:65:321.274:3p:1:3:1
GP_unb_4	Contig:65:321.274:3p:1:4:1
