plasmid	contigs	copy_number
PBF_P1	Contig:1:399.257:Circ:1	3.4567246304869537
PBF_P5,PBF_P3,PBF_P12,PBF_P2,PBF_P7	Contig:51:118.09:1,Contig:26:954.22:3p:1:5:1,Contig:47:144.829:1,Contig:34:269.106:1,Contig:59:145.48:1,Contig:21:1956.31:1,Contig:70:110.45:1,Contig:28:116.48:1,Contig:65:321.274:3p:1:4:1,Contig:13:131.509:1,Contig:31:147.768:1,Contig:29:133.408:1,Contig:37:327.273:1,Contig:60:1775.48:1,Contig:26:954.22:3p:1:8:1,Contig:65:321.274:1,Contig:26:954.22:1,Contig:66:129.118:1,Contig:7:75.6316:1,Contig:26:954.22:5p:1:5:1,Contig:26:954.22:5p:1:9:1,Contig:11:101.107:1,Contig:32:116.38:1,Contig:30:143.709:1,Contig:57:124.33:1,Contig:38:103.466:1,Contig:5:104.688:1	0.6534561175049021
PBF_P4	Contig:18:128.769:1	1.0834791040763476
PBF_P6	Contig:79:86.6391:1,Contig:43:84.3831:1	0.7131250113739496
PBF_P8	Contig:53:82.8282:1	0.728319032686499
PBF_P9	Contig:33:89.1918:1	0.7654665994886445
PBF_P10	Contig:4:78.8191:1	0.6823526388835337
PBF_P11	Contig:36:82.1606:1	0.7205894100917327
PBF_P13	Contig:49:80.1448:1	0.6960298641672455
PBF_P14	Contig:24:70.1732:1	0.600953463190321
PBF_P15	Contig:20:62.1585:1	0.5354233377733112
PBF_P16	Contig:52:72.4307:1	0.6161939134217693
