plasmid	contigs
GP_1	42:1,63:1,64:1,81:1,120:1,123:1,147:1,159:1,169:1,177:1,221:1,226:1,272:1,279:1
GP_0	47:1,69:1,98:1,103:1,107:1,113:1,124:1,154:1,179:1,183:1,192:1,223:1,237:1,242:1,247:1,261:1,290:1,298:1,318:1
GP_2	54:1,105:1,108:1,111:1,113:1,167:1,179:1,192:1
GP_unb_1	97:1
GP_unb_2	134:1
GP_unb_3	136:1
GP_unb_4	137:1
GP_unb_5	139:1
GP_unb_6	140:1
GP_unb_7	141:1
GP_unb_8	143:1
GP_unb_9	144:1
GP_unb_10	150:1
GP_unb_11	153:1
GP_unb_12	155:1
GP_unb_13	165:1
GP_unb_14	172:1
GP_unb_15	178:1
GP_unb_16	182:1
GP_unb_17	185:1
GP_unb_18	189:1
GP_unb_19	202:1
GP_unb_20	204:1
GP_unb_21	208:1
GP_unb_22	214:1
GP_unb_23	215:1
GP_unb_24	222:1
GP_unb_25	227:1
GP_unb_26	233:1
GP_unb_27	240:1
GP_unb_28	246:1
GP_unb_29	248:1
GP_unb_30	260:1
GP_unb_31	273:1
GP_unb_32	274:1
GP_unb_33	283:1
GP_unb_34	287:1
GP_unb_35	313:1
GP_unb_36	319:1
GP_unb_37	324:1
