plasmid	contigs
GP_0	15:1,16:1,19:1,21:1,23:1,30:1,32:1,38:1,41:1,42:1,48:1,50:1,87:1
GP_1	22:1
GP_2	29:1,31:1,37:1,58:1,59:1,62:1,68:1,83:1,96:1
GP_unb_1	33:1
GP_unb_2	40:1
GP_unb_3	43:1
GP_unb_4	44:1
GP_unb_5	45:1
GP_unb_6	46:1
GP_unb_7	47:1
GP_unb_8	49:1
GP_unb_9	51:1
GP_unb_10	52:1
GP_unb_11	53:1
GP_unb_12	55:1
GP_unb_13	57:1
GP_unb_14	60:1
GP_unb_15	65:1
GP_unb_16	66:1
GP_unb_17	67:1
GP_unb_18	71:1
GP_unb_19	72:1
GP_unb_20	73:1
GP_unb_21	74:1
GP_unb_22	77:1
GP_unb_23	80:1
GP_unb_24	82:1
GP_unb_25	88:1
GP_unb_26	89:1
GP_unb_27	90:1
GP_unb_28	97:1
