plasmid	contigs
PBF_P1	106:1,212:1,30:1,167:1,155:1,69:1,41:1,52:1,51:1,57:1,220:1,200:1,118:1,99:1
PBF_P2	106:1,167:1,145:1,200:1,212:1,104:1,218:1,51:1,220:1,118:1,213:1,50:1,30:1,69:1,68:1,48:1,65:1,130:1,99:1,82:1,155:1,221:1,41:1,105:1,60:1,71:1
PBF_P3	82:1,212:1,58:1,167:1,106:1,60:1,68:1,220:1,200:1
PBF_P4	106:1,167:1,145:1,200:1,110:1,212:1,104:1,218:1,213:1,50:1,30:1,48:1,130:1,99:1,82:1,155:1,221:1,41:1,105:1,38:1,220:1,71:1
PBF_P5	212:1,167:1,38:1,220:1
PBF_P6	32:1
PBF_P7	212:1,167:1,65:1,69:1,220:1,200:1,110:1,192:1,49:1
PBF_P8	213:1,48:1,130:1
PBF_P9	56:1
PBF_P10	55:1
