plasmid	contigs
GP_0	30:1,38:1,41:1,51:1,52:1,57:1,58:1,60:1,63:1,66:1,68:1,69:1,75:1,77:1,82:1,85:1,89:1,92:1,93:1,94:1,102:1,105:1,106:1,108:1,109:1,118:1,124:1,155:1,167:1,176:1,200:1,207:1,212:1,215:1,220:1
GP_1	33:1,50:1,55:1,65:1,67:1,69:1,71:1,74:1,76:1,77:1,82:1,84:1,88:1,96:1,102:1,106:1,108:1,110:1,124:1,137:1,156:1,176:1,200:1,207:1,212:1,220:1,228:1
GP_2	37:1,44:1,47:1,54:1,64:1,66:1,67:1,70:1,79:1,80:1,104:1,145:1,153:1,167:1,212:1,213:1,220:1,228:1,230:1
GP_unb_1	127:1
GP_unb_2	128:1
GP_unb_3	129:1
GP_unb_4	130:1
GP_unb_5	146:1
GP_unb_6	147:1
GP_unb_7	148:1
GP_unb_8	149:1
GP_unb_9	166:1
GP_unb_10	170:1
GP_unb_11	171:1
GP_unb_12	184:1
GP_unb_13	192:1
GP_unb_14	195:1
GP_unb_15	206:1
GP_unb_16	209:1
GP_unb_17	216:1
GP_unb_18	218:1
GP_unb_19	231:1
