plasmid	contigs
GP_1	Contig:101:265.054:1,Contig:139:106.502:1,Contig:143:1368.28:1,Contig:1:114.496:1,Contig:221:1032.09:1,Contig:240:167.313:1,Contig:243:82.3871:1,Contig:39:102.457:1,Contig:69:134.06:1,Contig:103:62.775:3p:1:36:1,Contig:103:62.775:3p:1:38:1,Contig:103:62.775:3p:1:40:1,Contig:103:62.775:3p:1:43:1,Contig:103:62.775:3p:1:45:1,Contig:103:62.775:3p:1:50:1,Contig:103:62.775:3p:1:69:1,Contig:103:62.775:3p:1:74:1,Contig:103:62.775:3p:1:82:1,Contig:103:62.775:3p:1:91:1,Contig:103:62.775:3p:1:100:1,Contig:103:62.775:3p:1:115:1,Contig:103:62.775:3p:1:118:1,Contig:103:62.775:3p:1:119:1,Contig:103:62.775:3p:1:120:1,Contig:103:62.775:3p:1:124:1,Contig:103:62.775:3p:1:128:1,Contig:103:62.775:3p:1:140:1,Contig:103:62.775:3p:1:148:1,Contig:103:62.775:3p:1:156:1,Contig:103:62.775:3p:1:160:1,Contig:103:62.775:3p:1:191:1,Contig:103:62.775:3p:1:198:1,Contig:103:62.775:3p:1:208:1,Contig:103:62.775:3p:1:210:1,Contig:103:62.775:3p:1:254:1,Contig:103:62.775:3p:1:257:1,Contig:103:62.775:3p:1:271:1,Contig:103:62.775:3p:1:281:1,Contig:103:62.775:3p:1:288:1,Contig:11:146.299:3p:1:3:1,Contig:139:106.502:3p:1:14:1,Contig:39:102.457:5p:1:1:1,Contig:39:102.457:5p:1:5:1,Contig:39:102.457:5p:1:6:1
GP_4	Contig:105:86.127:1,Contig:172:167.256:1,Contig:199:141.029:1,Contig:214:70.5263:1,Contig:100:188.795:3p:1:7:1,Contig:172:167.256:5p:1:2:1,Contig:172:167.256:5p:1:10:1,Contig:199:141.029:5p:1:11:1
GP_Isolated_0	Contig:109:12.02:1
GP_2	Contig:114:219.495:1,Contig:187:193.444:1,Contig:244:138.608:1,Contig:249:84.4573:1,Contig:254:182.597:1,Contig:99:131.237:1,Contig:107:165.676:3p:1:18:1,Contig:107:165.676:3p:1:19:1,Contig:107:165.676:3p:1:30:1,Contig:107:165.676:3p:1:32:1,Contig:107:165.676:3p:1:34:1,Contig:107:165.676:3p:1:46:1,Contig:112:68.5965:5p:1:12:1,Contig:112:68.5965:5p:1:17:1,Contig:112:68.5965:5p:1:19:1,Contig:156:118.793:3p:1:13:1,Contig:186:61.1048:5p:1:23:1
GP_Isolated_1	Contig:123:11.1938:1
GP_5	Contig:140:84.9371:1,Contig:175:113.22:1,Contig:149:88.433:3p:1:16:1,Contig:149:88.433:3p:1:17:1
GP_Isolated_2	Contig:151:11.0382:1
GP_unb_1	Contig:16:52.461:1
GP_unb_2	Contig:174:162.206:1
GP_Isolated_3	Contig:176:11.8819:1
