plasmid	contigs
GP_unb_14,GP_unb_15,GP_1,GP_0,GP_unb_21,GP_unb_3,GP_unb_8,GP_unb_9,GP_unb_4,GP_unb_20,GP_unb_5,GP_unb_17,GP_unb_18,GP_unb_19,GP_unb_1,GP_unb_13,GP_unb_16	Contig:297:516.698:5p:1:4:1,Contig:297:516.698:5p:1:5:1,Contig:172:77.5499:1,Contig:186:123.098:1,Contig:255:125.634:1,Contig:101:62.907:3p:1:3:1,Contig:255:125.634:5p:1:4:1,Contig:255:125.634:5p:1:7:1,Contig:255:125.634:5p:1:9:1,Contig:102:3823.34:1,Contig:112:12.2342:1,Contig:119:149.714:1,Contig:121:135.846:1,Contig:147:66.0038:1,Contig:151:89.5053:1,Contig:205:17.9125:1,Contig:227:112.655:1,Contig:251:52.3867:1,Contig:258:70.9366:1,Contig:264:52.1953:1,Contig:287:72.3863:1,Contig:288:28.2339:1,Contig:313:12.3046:1,Contig:56:14.5294:1,Contig:63:59.2903:1,Contig:71:31.3556:1,Contig:56:14.5294:5p:1:3:1,Contig:55:539.508:5p:1:11:1,Contig:214:90.6029:1,Contig:102:3823.34:3p:1:74:1,Contig:122:64.1687:5p:1:9:1,Contig:215:69.0774:1,Contig:55:539.508:5p:1:8:1,Contig:294:63.5867:1,Contig:55:539.508:3p:1:6:1,Contig:55:539.508:5p:1:5:1,Contig:55:539.508:5p:1:7:1,Contig:190:75.5999:1,Contig:255:125.634:5p:1:11:1,Contig:55:539.508:3p:1:2:1
GP_Isolated_0	Contig:10:11.2798:1
GP_Isolated_1	Contig:149:14.9819:1
GP_Isolated_2	Contig:162:12.3356:1
GP_Isolated_3	Contig:167:9.18538:1
GP_Isolated_4	Contig:16:30.99:1
GP_Isolated_5	Contig:173:12.1147:1
GP_Isolated_6	Contig:183:45.1442:1
GP_2	Contig:189:89.1364:1,Contig:203:66.5003:1,Contig:204:75.1976:1,Contig:25:57.1284:1,Contig:318:78.3275:1,Contig:47:55.8598:1,Contig:204:75.1976:5p:1:2:1
GP_Isolated_7	Contig:191:47.4919:1
GP_unb_2	Contig:201:38.6068:1
GP_Isolated_8	Contig:207:45.6751:1
GP_Isolated_9	Contig:209:8.41011:1
GP_Isolated_10	Contig:20:9.8:1
GP_Isolated_11	Contig:216:12.3064:1
GP_Isolated_12	Contig:224:9.60823:1
GP_Isolated_13	Contig:232:46.2405:1
GP_Isolated_14	Contig:244:9.05792:1
GP_Isolated_15	Contig:24:32.8384:1
GP_Isolated_16	Contig:271:31.4438:1
GP_Isolated_17	Contig:273:16.5848:1
GP_Isolated_18	Contig:280:21.74:1
GP_Isolated_19	Contig:283:6.85351:1
GP_Isolated_20	Contig:284:39.1119:1
GP_Isolated_21	Contig:291:46.466:1
GP_Isolated_22	Contig:292:14.0309:1
GP_unb_12,GP_unb_6	Contig:1:71.8994:3p:1:8:1,Contig:298:39.5052:1
GP_Isolated_23	Contig:300:34.3563:1
GP_Isolated_24	Contig:310:31.0861:1
GP_unb_7	Contig:317:29.7554:1
GP_Isolated_25	Contig:31:55.0403:1
GP_Isolated_26	Contig:38:11.5753:1
GP_Isolated_27	Contig:49:40.1097:1
GP_Isolated_28	Contig:50:8.08297:1
GP_Isolated_29	Contig:62:10.887:1
GP_Isolated_30	Contig:65:14.7641:1
GP_Isolated_31	Contig:67:17.1142:1
GP_Isolated_32	Contig:72:33.624:1
GP_Isolated_33	Contig:77:9.44706:1
GP_Isolated_34	Contig:7:24.1048:1
GP_Isolated_35	Contig:87:72.0469:1
GP_Isolated_36	Contig:88:44.604:1
GP_Isolated_37	Contig:8:49.1041:1
GP_Isolated_38	Contig:93:55.1206:1
GP_unb_10,GP_unb_11	Contig:160:64.9196:5p:1:3:1,Contig:160:64.9196:5p:1:4:1
