plasmid	contigs
PBF_P1	331:1,127:1
PBF_P2	238:1
PBF_P3	184:1
PBF_P4	315:1,349:1,334:1,356:1,143:1,96:1,237:1,182:1
PBF_P5	385:1,296:1,336:1,315:1,245:1,303:1,65:1,334:1,384:1,390:1,96:1,237:1
PBF_P6	250:1,315:1
PBF_P7	76:1,360:1,2:1,377:1
PBF_P8	159:1
PBF_P9	38:1
PBF_P10	315:1,98:1,96:1
PBF_P11	319:1,138:1
PBF_P12	71:1
PBF_P13	149:1
PBF_P14	334:1,200:1
PBF_P15	24:1
PBF_P16	241:1
PBF_P17	222:1
PBF_P18	153:1
PBF_P19	183:1
PBF_P20	143:1
PBF_P21	114:1
PBF_P22	139:1
PBF_P23	178:1
PBF_P24	137:1
PBF_P25	334:1,252:1
PBF_P26	128:1
PBF_P27	74:1
PBF_P28	218:1
PBF_P29	226:1
PBF_P30	221:1
PBF_P31	217:1
PBF_P32	234:1
PBF_P33	376:1,351:1,194:1,329:1
PBF_P34	244:1
PBF_P35	164:1
PBF_P36	147:1
PBF_P37	243:1
PBF_P38	214:1
PBF_P39	219:1
PBF_P40	216:1
PBF_P41	148:1
