plasmid	contigs
GP_2	5:1
GP_0	73:1,78:1,91:1,94:1,99:1,101:1,102:1,107:1,112:1,114:1,116:1,124:1,127:1,131:1,133:1,137:1,138:1,139:1,142:1,144:1,145:1,148:1,161:1,165:1,166:1,168:1,169:1,170:1,171:1,172:1,176:1,177:1,179:1,182:1,183:1,184:1,190:1,192:1,193:1,194:1,198:1,214:1,217:1,223:1,225:1,228:1,232:1,237:1,240:1,243:1,250:1,256:1,260:1,264:1
GP_1	125:1,187:1,220:1
GP_unb_1	195:1
GP_unb_2	204:1
GP_unb_3	205:1
GP_unb_4	206:1
GP_unb_5	207:1
GP_unb_6	209:1
GP_unb_7	210:1
GP_unb_8	211:1
GP_unb_9	212:1
GP_unb_10	213:1
GP_unb_11	215:1
GP_unb_12	219:1
GP_unb_13	229:1
GP_unb_14	235:1
GP_unb_15	236:1
GP_unb_16	238:1
GP_unb_17	253:1
GP_unb_18	254:1
GP_unb_19	255:1
