plasmid	contigs
PBF_P1	143:1,129:1,72:1
PBF_P2	166:1,80:1,129:1,96:1,113:1,167:1,161:1,101:1,159:1,78:1,146:1,168:1,136:1,64:1,137:1,84:1,151:1,150:1,122:1,153:1,95:1,143:1,116:1,120:1,111:1,169:1,110:1,102:1,75:1,134:1,62:1,158:1,107:1,126:1,112:1,92:1,118:1,87:1,83:1
PBF_P3	80:1,129:1,96:1,148:1,113:1,167:1,161:1,159:1,78:1,18:1,168:1,136:1,146:1,64:1,137:1,154:1,84:1,104:1,151:1,124:1,122:1,153:1,86:1,95:1,143:1,116:1,120:1,169:1,110:1,102:1,75:1,62:1,158:1,107:1,112:1,97:1,118:1,87:1,83:1
PBF_P4	166:1,80:1,129:1,96:1,167:1,161:1,159:1,78:1,18:1,146:1,168:1,136:1,64:1,137:1,154:1,84:1,104:1,151:1,150:1,122:1,153:1,86:1,95:1,143:1,116:1,120:1,169:1,110:1,102:1,75:1,134:1,76:1,158:1,107:1,126:1,112:1,97:1,87:1,83:1
PBF_P5	166:1,80:1,129:1,96:1,167:1,161:1,159:1,78:1,18:1,146:1,168:1,136:1,137:1,154:1,84:1,104:1,151:1,150:1,153:1,86:1,95:1,143:1,116:1,120:1,169:1,110:1,102:1,75:1,134:1,76:1,158:1,107:1,126:1,112:1,97:1,87:1,83:1
PBF_P6	106:1,166:1,80:1,129:1,96:1,167:1,161:1,159:1,78:1,18:1,168:1,136:1,146:1,137:1,84:1,151:1,150:1,153:1,86:1,95:1,143:1,116:1,120:1,169:1,110:1,102:1,75:1,115:1,134:1,158:1,107:1,126:1,112:1,97:1,87:1,83:1
PBF_P7	129:1,96:1,148:1,36:1,161:1,159:1,78:1,18:1,146:1,61:1,136:1,168:1,137:1,154:1,84:1,151:1,124:1,153:1,86:1,143:1,120:1,133:1,110:1,102:1,75:1,76:1,158:1,107:1,112:1,97:1,87:1,83:1
PBF_P8	96:1,148:1,161:1,78:1,146:1,168:1,61:1,136:1,137:1,154:1,84:1,151:1,124:1,153:1,86:1,120:1,110:1,102:1,76:1,158:1,107:1,112:1,97:1,87:1,83:1
PBF_P9	158:1,86:1,168:1,137:1,112:1,120:1,97:1,96:1,113:1,161:1,83:1,151:1,87:1,102:1,153:1
PBF_P10	86:1,96:1
