plasmid	contigs
PBF_P1	122:1
PBF_P2	200:1,215:1,217:1,214:1,16:1,102:1,34:1,195:1,250:1
PBF_P3	215:1,214:1,102:1,34:1,249:1,183:1,96:1
PBF_P4	111:1
PBF_P5	214:1,179:1,250:1
PBF_P6	214:1,128:1,196:1,250:1
PBF_P7	80:1
PBF_P8	138:1
PBF_P9	125:1,211:1
PBF_P10	214:1,135:1,217:1,22:1,250:1
PBF_P11	144:1
PBF_P12	214:1,121:1,250:1
PBF_P13	214:1,118:1,250:1
PBF_P14	180:1
PBF_P15	160:1
PBF_P16	19:1
PBF_P17	126:1
PBF_P18	88:1
PBF_P19	55:1
PBF_P20	141:1
PBF_P21	47:1
PBF_P22	77:1
PBF_P23	150:1
PBF_P24	168:1
PBF_P25	54:1
PBF_P26	70:1
PBF_P27	172:1
PBF_P28	140:1
PBF_P29	132:1
PBF_P30	142:1
PBF_P31	114:1
PBF_P32	137:1
PBF_P33	147:1
PBF_P34	113:1
PBF_P35	109:1
PBF_P36	151:1
PBF_P37	152:1
PBF_P38	139:1
