plasmid	contigs
GP_Isolated_0	13:1
GP_0	16:1,80:1,101:1,125:1,135:1,150:1,200:1,211:1,216:1,217:1,218:1,240:1
GP_unb_1	19:1
GP_Isolated_1	33:1
GP_1	34:1,96:1,102:1,118:1,121:1,128:1,179:1,183:1,184:1,195:1,196:1,202:1,205:1,207:1,209:1,214:1,215:1,217:1,249:1,250:1,252:1
GP_Isolated_2	36:1
GP_Isolated_3	47:1
GP_Isolated_4	54:1
GP_Isolated_5	55:1
GP_Isolated_6	63:1
GP_unb_2	70:1
GP_unb_3	77:1
GP_Isolated_7	88:1
GP_Isolated_8	89:1
GP_Isolated_9	108:1
GP_Isolated_10	109:1
GP_unb_4	111:1
GP_Isolated_11	113:1
GP_unb_5	114:1
GP_2	122:1
GP_Isolated_12	126:1
GP_Isolated_13	131:1
GP_Isolated_14	132:1
GP_Isolated_15	137:1
GP_Isolated_16	138:1
GP_Isolated_17	139:1
GP_Isolated_18	140:1
GP_Isolated_19	141:1
GP_Isolated_20	142:1
GP_unb_6	144:1
GP_Isolated_21	147:1
GP_Isolated_22	151:1
GP_Isolated_23	152:1
GP_Isolated_24	160:1
GP_Isolated_25	161:1
GP_Isolated_26	165:1
GP_Isolated_27	168:1
GP_Isolated_28	172:1
GP_Isolated_29	180:1
GP_Isolated_30	188:1
GP_Isolated_31	189:1
GP_unb_7	191:1
GP_Isolated_32	193:1
GP_Isolated_33	194:1
GP_Isolated_34	198:1
GP_Isolated_35	201:1
GP_Isolated_36	208:1
GP_3	219:1,232:1,243:1
GP_unb_8	226:1
GP_unb_9	227:1
GP_unb_10	230:1
GP_unb_11	237:1
GP_unb_12	241:1
GP_unb_13	242:1
GP_unb_14	246:1
GP_unb_15	247:1
GP_unb_16	248:1
