plasmid	contigs
GP_unb_1	19:1
GP_Isolated_0	54:1
GP_unb_5,GP_unb_8,GP_1,GP_2,GP_unb_3,GP_3,GP_unb_4,GP_unb_2	227:1,241:1,163:1,178:1,182:1,212:1,229:1,184:1,196:1,214:1,143:1,80:1,216:1,218:1,240:1,200:1,119:1
GP_Isolated_1	88:1
GP_Isolated_2	108:1
GP_Isolated_3	109:1
GP_Isolated_4	113:1
GP_0	122:1
GP_Isolated_5	131:1
GP_Isolated_6	137:1
GP_Isolated_7	140:1
GP_Isolated_8	141:1
GP_Isolated_9	142:1
GP_Isolated_10	152:1
GP_Isolated_11	168:1
GP_Isolated_12	197:1
GP_Isolated_13	201:1
GP_unb_6,GP_unb_7	230:1,237:1
