plasmid	contigs
PBF_P1	74:1,83:1,63:1,52:1,88:1,81:1,110:1,163:1
PBF_P2	105:1,124:1,117:1,106:1,82:1,78:1,66:1,146:1,140:1,97:1,96:1,63:1,145:1,62:1,57:1,32:1,59:1,128:1,81:1,149:1,139:1,120:1,99:1,80:1,69:1,68:1,133:1,130:1,156:1,74:1,143:1,107:1,29:1,60:1,58:1,67:1,85:1,148:1,46:1,163:1,65:1,104:1,131:1,161:1,168:1,108:1,88:1,94:1,166:1,137:1,102:1,92:1,110:1,122:1,79:1,134:1,64:1,42:1
PBF_P3	58:1
PBF_P4	105:1,124:1,132:1,117:1,167:1,147:1,106:1,66:1,95:1,140:1,97:1,96:1,145:1,57:1,32:1,48:1,128:1,149:1,139:1,120:1,68:1,69:1,133:1,156:1,130:1,143:1,107:1,29:1,157:1,60:1,109:1,148:1,163:1,65:1,104:1,131:1,161:1,168:1,108:1,137:1,102:1,92:1,110:1,122:1,79:1,134:1,64:1,42:1
PBF_P5	59:1,82:1
PBF_P6	106:1,64:1
PBF_P7	65:1
PBF_P8	117:1,147:1,66:1,158:1,140:1,97:1,96:1,62:1,32:1,139:1,118:1,69:1,133:1,156:1,125:1,91:1,164:1,107:1,123:1,157:1,60:1,115:1,148:1,116:1,104:1,131:1,168:1,127:1,51:1,137:1,110:1
PBF_P9	146:1,70:1,82:1,80:1
PBF_P10	140:1,97:1,96:1,57:1,62:1,139:1,69:1,68:1,125:1,143:1,164:1,107:1,148:1,104:1,131:1,137:1,160:1,92:1,121:1
PBF_P11	69:1,68:1,140:1,96:1,164:1,62:1,160:1,139:1,92:1,148:1,121:1
PBF_P12	96:1,164:1,47:1,139:1,148:1,111:1,135:1,73:1
PBF_P13	46:1
