plasmid	contigs
GP_0	29:1,55:1,57:1,59:1,60:1,62:1,64:1,65:1,66:1,69:1,72:1,78:1,79:1,80:1,82:1,85:1,92:1,94:1,96:1,97:1,98:1,102:1,106:1,110:1,117:1,133:1,140:1,145:1,146:1,161:1,163:1,164:1,168:1
GP_1	52:1,63:1,74:1,110:1,163:1
GP_2	58:1,67:1,85:1,88:1,94:1,99:1,110:1,163:1
GP_3	81:1,83:1,110:1
GP_unb_1	114:1
GP_unb_2	118:1
GP_unb_3	120:1
GP_unb_4	123:1
GP_unb_5	124:1
GP_unb_6	125:1
GP_unb_7	128:1
GP_unb_8	130:1
GP_unb_9	131:1
GP_unb_10	132:1
GP_unb_11	134:1
GP_unb_12	147:1
GP_unb_13	148:1
GP_unb_14	152:1
