plasmid	contigs
PBF_P1	135:1,304:1,180:1,110:1,55:1,45:1,231:1,191:1,308:1,291:1,239:1,233:1,71:1,122:1,150:1,328:1,128:1,9:1,161:1,247:1,63:1,260:1,163:1,21:1,207:1,201:1,190:1,187:1,311:1,236:1,318:1,230:1,8:1,72:1,240:1,91:1,312:1,42:1,250:1,300:1,243:1,298:1,101:1,69:1,266:1,302:1,321:1,111:1,154:1,232:1,100:1,182:1,282:1,269:1,249:1,320:1,176:1,203:1,211:1,43:1,278:1,177:1,112:1,216:1,179:1,181:1,120:1
PBF_P2	45:1,262:1,150:1,63:1,190:1,236:1,305:1,69:1,211:1,278:1,216:1,179:1,153:1,304:1,285:1,208:1,308:1,233:1,122:1,313:1,187:1,230:1,8:1,72:1,312:1,103:1,250:1,302:1,321:1,111:1,154:1,43:1,261:1,249:1,120:1,180:1,110:1,231:1,239:1,71:1,328:1,9:1,161:1,247:1,207:1,163:1,21:1,95:1,48:1,91:1,240:1,42:1,319:1,101:1,266:1,232:1,100:1,109:1,112:1,135:1,291:1,191:1,128:1,2:1,260:1,201:1,311:1,265:1,318:1,300:1,243:1,298:1,269:1,203:1,181:1
PBF_P3	304:1,135:1,180:1,110:1,191:1,239:1,233:1,71:1,122:1,328:1,128:1,2:1,247:1,63:1,260:1,207:1,161:1,201:1,190:1,187:1,311:1,236:1,265:1,230:1,48:1,240:1,312:1,103:1,250:1,300:1,243:1,319:1,101:1,69:1,111:1,154:1,232:1,100:1,269:1,203:1,211:1,43:1,216:1,249:1,153:1,120:1
PBF_P4	304:1,180:1,285:1,291:1,191:1,308:1,239:1,233:1,71:1,328:1,128:1,161:1,247:1,63:1,260:1,207:1,21:1,313:1,201:1,187:1,311:1,236:1,265:1,230:1,48:1,312:1,60:1,243:1,101:1,69:1,302:1,321:1,154:1,232:1,100:1,282:1,269:1,203:1,43:1,112:1,261:1,249:1,181:1
PBF_P5	304:1,285:1,180:1,191:1,239:1,233:1,71:1,262:1,328:1,128:1,161:1,247:1,63:1,260:1,207:1,21:1,313:1,201:1,95:1,187:1,236:1,265:1,230:1,48:1,312:1,243:1,69:1,154:1,232:1,100:1,282:1,269:1,203:1,43:1,249:1
PBF_P6	180:1,291:1,191:1,308:1,40:1,328:1,161:1,247:1,63:1,21:1,187:1,311:1,236:1,230:1,243:1,69:1,302:1,321:1,100:1,269:1,109:1,43:1,261:1,181:1
PBF_P7	304:1,291:1,191:1,308:1,239:1,71:1,328:1,128:1,161:1,247:1,63:1,260:1,207:1,21:1,187:1,311:1,236:1,230:1,312:1,243:1,69:1,302:1,321:1,154:1,183:1,232:1,100:1,282:1,269:1,43:1,112:1,261:1,181:1
PBF_P8	304:1,135:1,191:1,239:1,71:1,122:1,328:1,128:1,2:1,247:1,63:1,260:1,207:1,161:1,313:1,21:1,190:1,187:1,236:1,318:1,230:1,240:1,312:1,103:1,250:1,300:1,243:1,69:1,111:1,154:1,183:1,44:1,232:1,100:1,269:1,211:1,43:1,216:1,153:1,120:1
PBF_P9	135:1,191:1,40:1,122:1,328:1,2:1,161:1,63:1,247:1,21:1,313:1,190:1,187:1,236:1,230:1,240:1,103:1,250:1,300:1,243:1,319:1,69:1,111:1,183:1,44:1,100:1,269:1,211:1,43:1,216:1,153:1,120:1
PBF_P10	135:1,191:1,122:1,328:1,161:1,2:1,247:1,21:1,313:1,190:1,187:1,230:1,240:1,103:1,250:1,300:1,243:1,319:1,69:1,111:1,44:1,269:1,211:1,43:1,216:1,153:1,120:1
PBF_P11	191:1,122:1,328:1,161:1,2:1,247:1,21:1,313:1,190:1,187:1,318:1,230:1,240:1,103:1,250:1,300:1,243:1,69:1,111:1,44:1,269:1,211:1,43:1,216:1,153:1,120:1
PBF_P12	208:1,291:1,191:1,308:1,328:1,161:1,247:1,313:1,187:1,230:1,243:1,298:1,321:1,44:1,269:1,43:1,278:1,112:1,181:1
PBF_P13	247:1,285:1,21:1,269:1,313:1,191:1,243:1,203:1,187:1,266:1,230:1,328:1,249:1,161:1
PBF_P14	208:1,291:1,191:1,308:1,328:1,161:1,247:1,313:1,187:1,230:1,243:1,298:1,321:1,44:1,269:1,43:1,112:1,181:1
PBF_P15	208:1,291:1,191:1,308:1,328:1,161:1,247:1,313:1,187:1,230:1,243:1,298:1,44:1,269:1,43:1,112:1,181:1
PBF_P16	63:1,43:1,183:1,100:1
