plasmid	contigs
GP_0	21:1,63:1,69:1,71:1,100:1,110:1,236:1,239:1,311:1,312:1,328:1
GP_unb_1	36:1
GP_1	42:1,72:1,109:1,181:1,291:1,311:1
GP_2	45:1,48:1,95:1,102:1,112:1,181:1,201:1,262:1,291:1
GP_unb_2	51:1
GP_3	55:1,60:1,101:1,239:1,269:1,312:1
GP_unb_3	120:1
GP_unb_4	122:1
GP_unb_5	124:1
GP_unb_6	133:1
GP_unb_7	135:1
GP_unb_8	154:1
GP_unb_9	161:1
GP_unb_10	176:1
GP_unb_11	177:1
GP_unb_12	180:1
GP_unb_13	187:1
GP_unb_14	189:1
GP_unb_15	190:1
GP_unb_16	191:1
GP_unb_17	208:1
GP_unb_18	211:1
GP_unb_19	216:1
GP_unb_20	230:1
GP_unb_21	233:1
GP_unb_22	234:1
GP_unb_23	235:1
GP_unb_24	240:1
GP_unb_25	243:1
GP_unb_26	261:1
GP_unb_27	265:1
GP_unb_28	266:1
GP_unb_29	278:1
GP_unb_30	279:1
GP_unb_31	286:1
GP_unb_32	300:1
GP_unb_33	305:1
GP_unb_34	306:1
GP_unb_35	314:1
GP_unb_36	315:1
GP_unb_37	318:1
GP_unb_38	319:1
