plasmid	contigs
GP_0	21:1,40:1,43:1,44:1,55:1,60:1,63:1,69:1,100:1,101:1,110:1,236:1,239:1,247:1,269:1,311:1,312:1,313:1,328:1
GP_2	26:1,33:1,37:1,64:1,65:1,72:1,80:1,81:1,90:1,91:1,93:1,109:1,112:1,113:1,170:1,181:1,186:1,209:1,244:1,267:1,291:1,298:1,303:1,313:1,328:1
GP_3	38:1,39:1,51:1,61:1,62:1,75:1,76:1,78:1,86:1,99:1,148:1,215:1
GP_1	45:1,48:1,50:1,53:1,54:1,57:1,58:1,59:1,66:1,68:1,70:1,74:1,77:1,88:1,89:1,95:1,102:1,106:1,107:1,108:1,137:1,195:1,201:1,225:1,256:1,262:1,292:1
GP_4	46:1,49:1,52:1,73:1,87:1,94:1,96:1,97:1,105:1,158:1,171:1,172:1,193:1,213:1,294:1
GP_unb_1	115:1
GP_unb_2	116:1
GP_unb_3	117:1
GP_unb_4	118:1
GP_unb_5	119:1
GP_unb_6	120:1
GP_unb_7	122:1
GP_unb_8	124:1
GP_unb_9	128:1
GP_unb_10	129:1
GP_unb_11	130:1
GP_unb_12	132:1
GP_unb_13	139:1
GP_unb_14	141:1
GP_unb_15	142:1
GP_unb_16	143:1
GP_unb_17	145:1
GP_unb_18	146:1
GP_unb_19	147:1
GP_unb_20	155:1
GP_unb_21	156:1
GP_unb_22	157:1
GP_unb_23	161:1
GP_unb_24	162:1
GP_unb_25	164:1
GP_unb_26	167:1
GP_unb_27	168:1
GP_unb_28	169:1
GP_unb_29	176:1
GP_unb_30	177:1
GP_unb_31	183:1
GP_unb_32	187:1
GP_unb_33	191:1
GP_unb_34	198:1
GP_unb_35	199:1
GP_unb_36	200:1
GP_unb_37	204:1
GP_unb_38	205:1
GP_unb_39	208:1
GP_unb_40	211:1
GP_unb_41	212:1
GP_unb_42	216:1
GP_unb_43	217:1
GP_unb_44	219:1
GP_unb_45	222:1
GP_unb_46	229:1
GP_unb_47	230:1
GP_unb_48	231:1
GP_unb_49	232:1
GP_unb_50	234:1
GP_unb_51	235:1
GP_unb_52	237:1
GP_unb_53	238:1
GP_unb_54	243:1
GP_unb_55	251:1
GP_unb_56	261:1
GP_unb_57	263:1
GP_unb_58	266:1
GP_unb_59	268:1
GP_unb_60	274:1
GP_unb_61	275:1
GP_unb_62	277:1
GP_unb_63	278:1
GP_unb_64	285:1
GP_unb_65	289:1
GP_unb_66	293:1
GP_unb_67	295:1
GP_unb_68	297:1
GP_unb_69	299:1
GP_unb_70	306:1
GP_unb_71	314:1
GP_unb_72	317:1
GP_unb_73	319:1
GP_unb_74	326:1
