plasmid	contigs
GP_0	Contig:101:153.731:1,Contig:103:1541.46:1,Contig:105:143.258:1,Contig:106:159.928:1,Contig:109:89.3733:1,Contig:112:512.916:1,Contig:115:76.3767:1,Contig:120:95.6926:1,Contig:123:136.007:1,Contig:126:269.867:1,Contig:127:318.15:1,Contig:128:81.5176:1,Contig:12:147.271:1,Contig:133:93.089:1,Contig:136:88.6375:1,Contig:141:78.9449:1,Contig:142:1302.41:1,Contig:146:474.822:1,Contig:18:179.404:1,Contig:23:166.349:1,Contig:26:93.7475:1,Contig:27:179.973:1,Contig:29:76.7807:1,Contig:34:159.527:1,Contig:48:156.158:1,Contig:4:145.575:1,Contig:50:78.0744:1,Contig:54:283.868:1,Contig:56:513.123:1,Contig:61:176.642:1,Contig:63:161.317:1,Contig:64:80.2858:1,Contig:72:141.718:1,Contig:73:87.8237:1,Contig:79:83.2056:1,Contig:7:165.852:1,Contig:80:2243.19:1,Contig:81:79.7885:1,Contig:83:155.863:1,Contig:84:186.786:1,Contig:86:141.728:1,Contig:87:115.307:1,Contig:89:139.504:1,Contig:8:80.5918:1,Contig:93:1150.93:1,Contig:94:231.868:1,Contig:97:80.0633:1,Contig:98:92.4102:1,Contig:103:1541.46:3p:1:22:1,Contig:103:1541.46:3p:1:37:1,Contig:103:1541.46:3p:1:38:1,Contig:103:1541.46:3p:1:41:1,Contig:103:1541.46:3p:1:46:1,Contig:103:1541.46:3p:1:57:1,Contig:104:79.2614:3p:1:76:1,Contig:104:79.2614:3p:1:536:1,Contig:104:79.2614:3p:1:644:1,Contig:104:79.2614:3p:1:725:1,Contig:107:77.5086:3p:1:12:1,Contig:107:77.5086:3p:1:52:1,Contig:107:77.5086:3p:1:56:1,Contig:127:318.15:3p:1:28:1
GP_1	Contig:102:426.729:1,Contig:103:1541.46:1,Contig:70:85.6075:1,Contig:80:2243.19:1,Contig:91:608.888:1,Contig:92:608.352:1,Contig:93:1150.93:1,Contig:95:1746.24:1,Contig:103:1541.46:3p:1:22:1,Contig:104:79.2614:3p:1:44:1,Contig:104:79.2614:3p:1:47:1,Contig:104:79.2614:3p:1:51:1,Contig:104:79.2614:3p:1:69:1,Contig:104:79.2614:3p:1:72:1,Contig:104:79.2614:3p:1:76:1,Contig:104:79.2614:3p:1:94:1,Contig:104:79.2614:3p:1:97:1,Contig:104:79.2614:3p:1:101:1,Contig:104:79.2614:3p:1:119:1,Contig:104:79.2614:3p:1:122:1,Contig:104:79.2614:3p:1:126:1,Contig:104:79.2614:3p:1:144:1,Contig:104:79.2614:3p:1:147:1,Contig:104:79.2614:3p:1:151:1,Contig:104:79.2614:3p:1:169:1,Contig:104:79.2614:3p:1:172:1,Contig:104:79.2614:3p:1:176:1,Contig:104:79.2614:3p:1:194:1,Contig:104:79.2614:3p:1:197:1,Contig:104:79.2614:3p:1:201:1,Contig:104:79.2614:3p:1:219:1,Contig:104:79.2614:3p:1:222:1,Contig:104:79.2614:3p:1:226:1,Contig:104:79.2614:3p:1:244:1,Contig:104:79.2614:3p:1:247:1,Contig:104:79.2614:3p:1:251:1,Contig:104:79.2614:3p:1:269:1,Contig:104:79.2614:3p:1:272:1,Contig:104:79.2614:3p:1:276:1,Contig:104:79.2614:3p:1:294:1,Contig:104:79.2614:3p:1:297:1,Contig:104:79.2614:3p:1:301:1,Contig:104:79.2614:3p:1:319:1,Contig:104:79.2614:3p:1:322:1,Contig:104:79.2614:3p:1:326:1,Contig:104:79.2614:3p:1:344:1,Contig:104:79.2614:3p:1:347:1,Contig:104:79.2614:3p:1:351:1,Contig:104:79.2614:3p:1:369:1,Contig:104:79.2614:3p:1:372:1,Contig:104:79.2614:3p:1:376:1,Contig:104:79.2614:3p:1:394:1,Contig:104:79.2614:3p:1:397:1,Contig:104:79.2614:3p:1:401:1,Contig:104:79.2614:3p:1:419:1,Contig:104:79.2614:3p:1:422:1,Contig:104:79.2614:3p:1:426:1,Contig:104:79.2614:3p:1:444:1,Contig:104:79.2614:3p:1:447:1,Contig:104:79.2614:3p:1:451:1,Contig:104:79.2614:3p:1:469:1,Contig:104:79.2614:3p:1:472:1,Contig:104:79.2614:3p:1:476:1,Contig:104:79.2614:3p:1:494:1,Contig:104:79.2614:3p:1:497:1,Contig:104:79.2614:3p:1:501:1,Contig:104:79.2614:3p:1:519:1,Contig:104:79.2614:3p:1:522:1,Contig:104:79.2614:3p:1:526:1,Contig:104:79.2614:3p:1:536:1,Contig:104:79.2614:3p:1:546:1,Contig:104:79.2614:3p:1:549:1,Contig:104:79.2614:3p:1:553:1,Contig:104:79.2614:3p:1:571:1,Contig:104:79.2614:3p:1:574:1,Contig:104:79.2614:3p:1:578:1,Contig:104:79.2614:3p:1:594:1,Contig:104:79.2614:3p:1:596:1,Contig:104:79.2614:3p:1:599:1,Contig:104:79.2614:3p:1:603:1,Contig:104:79.2614:3p:1:619:1,Contig:104:79.2614:3p:1:621:1,Contig:104:79.2614:3p:1:624:1,Contig:104:79.2614:3p:1:628:1,Contig:104:79.2614:3p:1:646:1,Contig:104:79.2614:3p:1:649:1,Contig:104:79.2614:3p:1:653:1,Contig:104:79.2614:3p:1:674:1,Contig:104:79.2614:3p:1:677:1,Contig:104:79.2614:3p:1:681:1,Contig:104:79.2614:3p:1:725:1,Contig:107:77.5086:3p:1:56:1,Contig:10:82.1788:5p:1:29:1,Contig:10:82.1788:5p:1:38:1,Contig:20:80.2221:3p:1:6:1,Contig:92:608.352:5p:1:7:1
GP_2	Contig:1:135.707:Circ:1
GP_3	Contig:2:913.164:Circ:1
GP_unb_1	Contig:66:136.17:1
GP_unb_2	Contig:103:1541.46:3p:1:15:1
GP_unb_3	Contig:104:79.2614:3p:1:39:1
GP_unb_4	Contig:104:79.2614:3p:1:56:1
GP_unb_5	Contig:104:79.2614:3p:1:58:1
GP_unb_6	Contig:104:79.2614:3p:1:59:1
