plasmid	contigs
PBF_P1	Contig:104:79.2614:3p:1:649:1,Contig:104:79.2614:3p:1:251:1,Contig:68:94.2484:1,Contig:10:82.1788:1,Contig:104:79.2614:3p:1:434:1,Contig:104:79.2614:3p:1:214:1,Contig:11:82.2639:1,Contig:104:79.2614:3p:1:476:1,Contig:104:79.2614:3p:1:526:1,Contig:104:79.2614:3p:1:308:1,Contig:104:79.2614:3p:1:414:1,Contig:104:79.2614:3p:1:276:1,Contig:104:79.2614:3p:1:467:1,Contig:104:79.2614:3p:1:89:1,Contig:104:79.2614:3p:1:392:1,Contig:55:99.7547:1,Contig:104:79.2614:3p:1:133:1,Contig:124:651.325:5p:1:8:1,Contig:104:79.2614:3p:1:653:1,Contig:104:79.2614:3p:1:514:1,Contig:104:79.2614:3p:1:344:1,Contig:86:141.728:1,Contig:24:92.0125:1,Contig:121:80.5177:1,Contig:104:79.2614:3p:1:181:1,Contig:34:159.527:1,Contig:123:136.007:1,Contig:143:79.7653:1,Contig:104:79.2614:3p:1:309:1,Contig:104:79.2614:3p:1:469:1,Contig:104:79.2614:3p:1:258:1,Contig:104:79.2614:3p:1:168:1,Contig:104:79.2614:3p:1:242:1,Contig:83:155.863:1,Contig:104:79.2614:3p:1:176:1,Contig:104:79.2614:3p:1:76:1,Contig:104:79.2614:3p:1:660:1,Contig:104:79.2614:3p:1:571:1,Contig:104:79.2614:3p:1:247:1,Contig:54:283.868:1,Contig:102:426.729:1,Contig:104:79.2614:3p:1:483:1,Contig:104:79.2614:3p:1:72:1,Contig:104:79.2614:3p:1:389:1,Contig:104:79.2614:3p:1:297:1,Contig:103:1541.46:3p:1:46:1,Contig:103:1541.46:3p:1:41:1,Contig:107:77.5086:3p:1:33:1,Contig:104:79.2614:3p:1:393:1,Contig:84:186.786:1,Contig:61:176.642:1,Contig:104:79.2614:3p:1:292:1,Contig:104:79.2614:3p:1:218:1,Contig:103:1541.46:3p:1:57:1,Contig:104:79.2614:3p:1:426:1,Contig:22:79.5384:5p:1:2:1,Contig:35:106.405:1,Contig:124:651.325:5p:1:10:1,Contig:104:79.2614:3p:1:234:1,Contig:104:79.2614:3p:1:67:1,Contig:107:77.5086:3p:1:56:1,Contig:134:80.0495:1,Contig:10:82.1788:5p:1:6:1,Contig:104:79.2614:3p:1:519:1,Contig:12:147.271:1,Contig:104:79.2614:3p:1:167:1,Contig:93:1150.93:1,Contig:104:79.2614:3p:1:172:1,Contig:104:79.2614:3p:1:409:1,Contig:104:79.2614:3p:1:644:1,Contig:127:318.15:1,Contig:124:651.325:1,Contig:104:79.2614:3p:1:92:1,Contig:142:1302.41:1,Contig:128:81.5176:1,Contig:103:1541.46:3p:1:37:1,Contig:104:79.2614:3p:1:101:1,Contig:10:82.1788:5p:1:8:1,Contig:33:80.6096:1,Contig:104:79.2614:3p:1:117:1,Contig:59:73.2271:1,Contig:104:79.2614:3p:1:646:1,Contig:18:179.404:1,Contig:104:79.2614:3p:1:93:1,Contig:7:165.852:1,Contig:104:79.2614:3p:1:69:1,Contig:25:335.044:1,Contig:104:79.2614:3p:1:522:1,Contig:104:79.2614:3p:1:418:1,Contig:104:79.2614:3p:1:226:1,Contig:104:79.2614:3p:1:594:1,Contig:104:79.2614:3p:1:517:1,Contig:104:79.2614:3p:1:267:1,Contig:10:82.1788:5p:1:5:1,Contig:104:79.2614:3p:1:83:1,Contig:104:79.2614:3p:1:585:1,Contig:103:1541.46:3p:1:22:1,Contig:104:79.2614:3p:1:533:1,Contig:104:79.2614:3p:1:183:1,Contig:126:269.867:1,Contig:32:77.6618:1,Contig:92:608.352:5p:1:2:1,Contig:20:80.2221:3p:1:9:1,Contig:56:513.123:1,Contig:104:79.2614:3p:1:536:1,Contig:104:79.2614:3p:1:401:1,Contig:20:80.2221:3p:1:6:1,Contig:137:81.8587:1,Contig:104:79.2614:3p:1:619:1,Contig:104:79.2614:3p:1:122:1,Contig:104:79.2614:3p:1:244:1,Contig:104:79.2614:3p:1:578:1,Contig:48:156.158:1,Contig:104:79.2614:3p:1:269:1,Contig:104:79.2614:3p:1:472:1,Contig:104:79.2614:3p:1:126:1,Contig:131:81.54:1,Contig:104:79.2614:3p:1:289:1,Contig:20:80.2221:1,Contig:104:79.2614:3p:1:358:1,Contig:19:247.096:1,Contig:73:87.8237:1,Contig:104:79.2614:3p:1:109:1,Contig:79:83.2056:1,Contig:104:79.2614:3p:1:283:1,Contig:104:79.2614:3p:1:417:1,Contig:92:608.352:5p:1:3:1,Contig:104:79.2614:3p:1:574:1,Contig:22:79.5384:1,Contig:104:79.2614:3p:1:119:1,Contig:146:474.822:1,Contig:107:77.5086:3p:1:64:1,Contig:44:86.191:1,Contig:94:231.868:1,Contig:10:82.1788:5p:1:9:1,Contig:112:512.916:1,Contig:72:141.718:1,Contig:23:166.349:1,Contig:104:79.2614:3p:1:272:1,Contig:119:78.5791:1,Contig:103:1541.46:3p:1:38:1,Contig:104:79.2614:3p:1:217:1,Contig:122:76.6646:1,Contig:101:153.731:1,Contig:104:79.2614:3p:1:342:1,Contig:104:79.2614:3p:1:301:1,Contig:104:79.2614:3p:1:725:1,Contig:80:2243.19:1,Contig:104:79.2614:3p:1:294:1,Contig:104:79.2614:3p:1:306:1,Contig:70:85.6075:1,Contig:91:608.888:1,Contig:104:79.2614:3p:1:569:1,Contig:104:79.2614:3p:1:351:1,Contig:104:79.2614:3p:1:293:1,Contig:95:1746.24:1,Contig:10:82.1788:5p:1:57:1,Contig:103:1541.46:1,Contig:139:94.1321:1,Contig:104:79.2614:3p:1:347:1,Contig:104:79.2614:3p:1:518:1,Contig:107:77.5086:3p:1:62:1,Contig:104:79.2614:3p:1:169:1,Contig:92:608.352:1,Contig:127:318.15:3p:1:28:1,Contig:6:175.228:1,Contig:104:79.2614:3p:1:534:1,Contig:26:93.7475:1
PBF_P2	Contig:104:79.2614:3p:1:649:1,Contig:104:79.2614:3p:1:47:1,Contig:68:94.2484:1,Contig:10:82.1788:1,Contig:104:79.2614:3p:1:560:1,Contig:104:79.2614:3p:1:672:1,Contig:104:79.2614:3p:1:677:1,Contig:29:76.7807:1,Contig:11:82.2639:1,Contig:104:79.2614:3p:1:476:1,Contig:104:79.2614:3p:1:308:1,Contig:104:79.2614:3p:1:276:1,Contig:104:79.2614:3p:1:467:1,Contig:104:79.2614:1,Contig:69:79.7136:1,Contig:55:99.7547:1,Contig:104:79.2614:3p:1:674:1,Contig:104:79.2614:3p:1:653:1,Contig:104:79.2614:3p:1:326:1,Contig:6:175.228:1,Contig:86:141.728:1,Contig:34:159.527:1,Contig:123:136.007:1,Contig:143:79.7653:1,Contig:107:77.5086:3p:1:12:1,Contig:104:79.2614:3p:1:469:1,Contig:104:79.2614:3p:1:233:1,Contig:104:79.2614:3p:1:322:1,Contig:83:155.863:1,Contig:104:79.2614:3p:1:76:1,Contig:104:79.2614:3p:1:660:1,Contig:104:79.2614:3p:1:681:1,Contig:104:79.2614:3p:1:367:1,Contig:104:79.2614:3p:1:443:1,Contig:104:79.2614:3p:1:570:1,Contig:104:79.2614:3p:1:571:1,Contig:104:79.2614:3p:1:317:1,Contig:104:79.2614:3p:1:549:1,Contig:104:79.2614:3p:1:318:1,Contig:5:79.8628:1,Contig:54:283.868:1,Contig:102:426.729:1,Contig:104:79.2614:3p:1:42:1,Contig:104:79.2614:3p:1:72:1,Contig:13:78.6066:1,Contig:104:79.2614:3p:1:297:1,Contig:104:79.2614:3p:1:483:1,Contig:107:77.5086:3p:1:33:1,Contig:17:79.6746:1,Contig:136:88.6375:1,Contig:104:79.2614:3p:1:194:1,Contig:133:93.089:1,Contig:104:79.2614:3p:1:292:1,Contig:104:79.2614:3p:1:58:1,Contig:104:79.2614:3p:1:376:1,Contig:104:79.2614:3p:1:442:1,Contig:8:80.5918:1,Contig:103:1541.46:3p:1:57:1,Contig:104:79.2614:3p:1:497:1,Contig:104:79.2614:3p:1:219:1,Contig:35:106.405:1,Contig:124:651.325:5p:1:10:1,Contig:104:79.2614:3p:1:67:1,Contig:104:79.2614:3p:1:222:1,Contig:10:82.1788:5p:1:6:1,Contig:130:80.6473:1,Contig:13:78.6066:3p:1:5:1,Contig:93:1150.93:1,Contig:104:79.2614:3p:1:439:1,Contig:104:79.2614:3p:1:493:1,Contig:13:78.6066:3p:1:6:1,Contig:104:79.2614:3p:1:644:1,Contig:127:318.15:1,Contig:104:79.2614:3p:1:508:1,Contig:104:79.2614:3p:1:51:1,Contig:13:78.6066:3p:1:3:1,Contig:104:79.2614:3p:1:197:1,Contig:124:651.325:1,Contig:104:79.2614:3p:1:92:1,Contig:142:1302.41:1,Contig:63:161.317:1,Contig:103:1541.46:3p:1:37:1,Contig:104:79.2614:3p:1:689:1,Contig:10:82.1788:5p:1:8:1,Contig:47:217.601:1,Contig:104:79.2614:3p:1:646:1,Contig:18:179.404:1,Contig:7:165.852:1,Contig:104:79.2614:3p:1:69:1,Contig:25:335.044:1,Contig:104:79.2614:3p:1:192:1,Contig:104:79.2614:3p:1:226:1,Contig:104:79.2614:3p:1:451:1,Contig:104:79.2614:3p:1:201:1,Contig:104:79.2614:3p:1:267:1,Contig:104:79.2614:3p:1:83:1,Contig:10:82.1788:5p:1:5:1,Contig:104:79.2614:3p:1:585:1,Contig:103:1541.46:3p:1:22:1,Contig:104:79.2614:3p:1:645:1,Contig:126:269.867:1,Contig:104:79.2614:3p:1:501:1,Contig:20:80.2221:3p:1:9:1,Contig:56:513.123:1,Contig:92:608.352:5p:1:2:1,Contig:104:79.2614:3p:1:546:1,Contig:104:79.2614:3p:1:536:1,Contig:20:80.2221:3p:1:6:1,Contig:137:81.8587:1,Contig:31:82.1834:1,Contig:104:79.2614:3p:1:578:1,Contig:48:156.158:1,Contig:104:79.2614:3p:1:269:1,Contig:104:79.2614:3p:1:472:1,Contig:20:80.2221:1,Contig:19:247.096:1,Contig:104:79.2614:3p:1:44:1,Contig:104:79.2614:3p:1:369:1,Contig:73:87.8237:1,Contig:79:83.2056:1,Contig:104:79.2614:3p:1:283:1,Contig:92:608.352:5p:1:3:1,Contig:104:79.2614:3p:1:574:1,Contig:146:474.822:1,Contig:104:79.2614:3p:1:333:1,Contig:107:77.5086:3p:1:64:1,Contig:94:231.868:1,Contig:10:82.1788:5p:1:9:1,Contig:65:79.2198:1,Contig:112:512.916:1,Contig:72:141.718:1,Contig:74:76.5769:1,Contig:23:166.349:1,Contig:104:79.2614:3p:1:673:1,Contig:104:79.2614:3p:1:272:1,Contig:119:78.5791:1,Contig:103:1541.46:3p:1:38:1,Contig:104:79.2614:3p:1:217:1,Contig:104:79.2614:3p:1:459:1,Contig:101:153.731:1,Contig:104:79.2614:3p:1:319:1,Contig:104:79.2614:3p:1:301:1,Contig:104:79.2614:3p:1:725:1,Contig:80:2243.19:1,Contig:104:79.2614:3p:1:372:1,Contig:104:79.2614:3p:1:544:1,Contig:104:79.2614:3p:1:545:1,Contig:104:79.2614:3p:1:294:1,Contig:104:79.2614:3p:1:468:1,Contig:91:608.888:1,Contig:104:79.2614:3p:1:569:1,Contig:104:79.2614:3p:1:208:1,Contig:95:1746.24:1,Contig:10:82.1788:5p:1:57:1,Contig:103:1541.46:1,Contig:139:94.1321:1,Contig:107:77.5086:3p:1:27:1,Contig:104:79.2614:3p:1:492:1,Contig:107:77.5086:3p:1:62:1,Contig:104:79.2614:3p:1:494:1,Contig:104:79.2614:3p:1:368:1,Contig:135:81.5523:1,Contig:92:608.352:1,Contig:104:79.2614:3p:1:43:1,Contig:127:318.15:3p:1:28:1,Contig:104:79.2614:3p:1:553:1,Contig:104:79.2614:3p:1:383:1,Contig:26:93.7475:1
PBF_P3	Contig:104:79.2614:3p:1:47:1,Contig:10:82.1788:1,Contig:104:79.2614:3p:1:560:1,Contig:104:79.2614:3p:1:672:1,Contig:104:79.2614:3p:1:677:1,Contig:104:79.2614:3p:1:476:1,Contig:104:79.2614:3p:1:467:1,Contig:104:79.2614:1,Contig:125:124.184:1,Contig:55:99.7547:1,Contig:104:79.2614:3p:1:674:1,Contig:21:82.2174:1,Contig:104:79.2614:3p:1:326:1,Contig:104:79.2614:3p:1:151:1,Contig:104:79.2614:3p:1:469:1,Contig:104:79.2614:3p:1:322:1,Contig:104:79.2614:3p:1:76:1,Contig:104:79.2614:3p:1:681:1,Contig:104:79.2614:3p:1:367:1,Contig:104:79.2614:3p:1:443:1,Contig:104:79.2614:3p:1:317:1,Contig:104:79.2614:3p:1:549:1,Contig:40:165.21:1,Contig:104:79.2614:3p:1:318:1,Contig:5:79.8628:1,Contig:104:79.2614:3p:1:42:1,Contig:104:79.2614:3p:1:72:1,Contig:104:79.2614:3p:1:483:1,Contig:13:78.6066:1,Contig:103:1541.46:3p:1:46:1,Contig:103:1541.46:3p:1:41:1,Contig:17:79.6746:1,Contig:136:88.6375:1,Contig:104:79.2614:3p:1:194:1,Contig:133:93.089:1,Contig:104:79.2614:3p:1:58:1,Contig:104:79.2614:3p:1:376:1,Contig:104:79.2614:3p:1:442:1,Contig:8:80.5918:1,Contig:104:79.2614:3p:1:497:1,Contig:124:651.325:5p:1:10:1,Contig:104:79.2614:3p:1:67:1,Contig:10:82.1788:5p:1:6:1,Contig:13:78.6066:3p:1:5:1,Contig:93:1150.93:1,Contig:104:79.2614:3p:1:439:1,Contig:104:79.2614:3p:1:493:1,Contig:13:78.6066:3p:1:6:1,Contig:104:79.2614:3p:1:51:1,Contig:104:79.2614:3p:1:508:1,Contig:13:78.6066:3p:1:3:1,Contig:104:79.2614:3p:1:197:1,Contig:124:651.325:1,Contig:142:1302.41:1,Contig:63:161.317:1,Contig:103:1541.46:3p:1:37:1,Contig:104:79.2614:3p:1:689:1,Contig:10:82.1788:5p:1:8:1,Contig:47:217.601:1,Contig:7:165.852:1,Contig:104:79.2614:3p:1:69:1,Contig:25:335.044:1,Contig:104:79.2614:3p:1:192:1,Contig:104:79.2614:3p:1:451:1,Contig:104:79.2614:3p:1:201:1,Contig:104:79.2614:3p:1:83:1,Contig:10:82.1788:5p:1:5:1,Contig:103:1541.46:3p:1:22:1,Contig:126:269.867:1,Contig:104:79.2614:3p:1:501:1,Contig:20:80.2221:3p:1:9:1,Contig:56:513.123:1,Contig:104:79.2614:3p:1:147:1,Contig:92:608.352:5p:1:2:1,Contig:104:79.2614:3p:1:546:1,Contig:104:79.2614:3p:1:536:1,Contig:104:79.2614:3p:1:144:1,Contig:20:80.2221:3p:1:6:1,Contig:31:82.1834:1,Contig:104:79.2614:3p:1:142:1,Contig:48:156.158:1,Contig:104:79.2614:3p:1:472:1,Contig:89:139.504:1,Contig:104:79.2614:3p:1:383:1,Contig:104:79.2614:3p:1:143:1,Contig:19:247.096:1,Contig:104:79.2614:3p:1:44:1,Contig:104:79.2614:3p:1:369:1,Contig:92:608.352:5p:1:3:1,Contig:104:79.2614:3p:1:333:1,Contig:107:77.5086:3p:1:64:1,Contig:94:231.868:1,Contig:10:82.1788:5p:1:9:1,Contig:65:79.2198:1,Contig:112:512.916:1,Contig:74:76.5769:1,Contig:104:79.2614:3p:1:673:1,Contig:104:79.2614:3p:1:158:1,Contig:104:79.2614:3p:1:459:1,Contig:104:79.2614:3p:1:319:1,Contig:104:79.2614:3p:1:725:1,Contig:80:2243.19:1,Contig:97:80.0633:1,Contig:104:79.2614:3p:1:372:1,Contig:49:79.2784:1,Contig:104:79.2614:3p:1:544:1,Contig:104:79.2614:3p:1:545:1,Contig:118:90.5963:1,Contig:91:608.888:1,Contig:104:79.2614:3p:1:208:1,Contig:95:1746.24:1,Contig:10:82.1788:5p:1:57:1,Contig:103:1541.46:1,Contig:104:79.2614:3p:1:492:1,Contig:107:77.5086:3p:1:62:1,Contig:104:79.2614:3p:1:368:1,Contig:104:79.2614:3p:1:494:1,Contig:50:78.0744:1,Contig:135:81.5523:1,Contig:92:608.352:1,Contig:104:79.2614:3p:1:43:1,Contig:104:79.2614:3p:1:553:1,Contig:129:103.73:1
PBF_P4	Contig:104:79.2614:3p:1:47:1,Contig:44:86.191:1,Contig:94:231.868:1,Contig:17:79.6746:1,Contig:104:79.2614:3p:1:553:1,Contig:104:79.2614:3p:1:560:1,Contig:25:335.044:1,Contig:104:79.2614:3p:1:672:1,Contig:65:79.2198:1,Contig:133:93.089:1,Contig:81:79.7885:1,Contig:74:76.5769:1,Contig:104:79.2614:3p:1:677:1,Contig:104:79.2614:3p:1:451:1,Contig:104:79.2614:3p:1:673:1,Contig:104:79.2614:3p:1:58:1,Contig:104:79.2614:3p:1:376:1,Contig:104:79.2614:1,Contig:104:79.2614:3p:1:442:1,Contig:8:80.5918:1,Contig:104:79.2614:3p:1:426:1,Contig:103:1541.46:3p:1:22:1,Contig:126:269.867:1,Contig:104:79.2614:3p:1:674:1,Contig:104:79.2614:3p:1:422:1,Contig:104:79.2614:3p:1:546:1,Contig:104:79.2614:3p:1:536:1,Contig:124:651.325:5p:1:10:1,Contig:104:79.2614:3p:1:319:1,Contig:104:79.2614:3p:1:444:1,Contig:104:79.2614:3p:1:326:1,Contig:104:79.2614:3p:1:725:1,Contig:80:2243.19:1,Contig:104:79.2614:3p:1:458:1,Contig:31:82.1834:1,Contig:104:79.2614:3p:1:42:1,Contig:48:156.158:1,Contig:104:79.2614:3p:1:372:1,Contig:49:79.2784:1,Contig:13:78.6066:3p:1:5:1,Contig:104:79.2614:3p:1:544:1,Contig:104:79.2614:3p:1:545:1,Contig:104:79.2614:3p:1:419:1,Contig:104:79.2614:3p:1:447:1,Contig:89:139.504:1,Contig:13:78.6066:3p:1:6:1,Contig:64:80.2858:1,Contig:104:79.2614:3p:1:433:1,Contig:104:79.2614:3p:1:322:1,Contig:104:79.2614:3p:1:383:1,Contig:104:79.2614:3p:1:51:1,Contig:13:78.6066:3p:1:3:1,Contig:104:79.2614:3p:1:681:1,Contig:124:651.325:1,Contig:95:1746.24:1,Contig:142:1302.41:1,Contig:103:1541.46:1,Contig:63:161.317:1,Contig:103:1541.46:3p:1:37:1,Contig:104:79.2614:3p:1:689:1,Contig:104:79.2614:3p:1:317:1,Contig:104:79.2614:3p:1:44:1,Contig:104:79.2614:3p:1:367:1,Contig:104:79.2614:3p:1:369:1,Contig:104:79.2614:3p:1:549:1,Contig:47:217.601:1,Contig:104:79.2614:3p:1:368:1,Contig:104:79.2614:3p:1:417:1,Contig:104:79.2614:3p:1:318:1,Contig:104:79.2614:3p:1:43:1,Contig:93:1150.93:1,Contig:13:78.6066:1,Contig:104:79.2614:3p:1:333:1
PBF_P5	Contig:104:79.2614:3p:1:47:1,Contig:104:79.2614:3p:1:553:1,Contig:104:79.2614:3p:1:560:1,Contig:104:79.2614:3p:1:672:1,Contig:104:79.2614:3p:1:677:1,Contig:104:79.2614:1,Contig:104:79.2614:3p:1:392:1,Contig:69:79.7136:1,Contig:104:79.2614:3p:1:674:1,Contig:124:651.325:5p:1:8:1,Contig:104:79.2614:3p:1:326:1,Contig:104:79.2614:3p:1:151:1,Contig:104:79.2614:3p:1:322:1,Contig:104:79.2614:3p:1:681:1,Contig:104:79.2614:3p:1:397:1,Contig:104:79.2614:3p:1:317:1,Contig:104:79.2614:3p:1:549:1,Contig:100:79.448:1,Contig:104:79.2614:3p:1:318:1,Contig:104:79.2614:3p:1:42:1,Contig:103:1541.46:3p:1:46:1,Contig:103:1541.46:3p:1:41:1,Contig:17:79.6746:1,Contig:104:79.2614:3p:1:194:1,Contig:104:79.2614:3p:1:58:1,Contig:104:79.2614:3p:1:442:1,Contig:104:79.2614:3p:1:51:1,Contig:104:79.2614:3p:1:197:1,Contig:124:651.325:1,Contig:142:1302.41:1,Contig:63:161.317:1,Contig:103:1541.46:3p:1:37:1,Contig:104:79.2614:3p:1:689:1,Contig:33:80.6096:1,Contig:47:217.601:1,Contig:104:79.2614:3p:1:192:1,Contig:104:79.2614:3p:1:451:1,Contig:104:79.2614:3p:1:201:1,Contig:141:78.9449:1,Contig:56:513.123:1,Contig:104:79.2614:3p:1:147:1,Contig:104:79.2614:3p:1:546:1,Contig:104:79.2614:3p:1:536:1,Contig:104:79.2614:3p:1:444:1,Contig:104:79.2614:3p:1:401:1,Contig:104:79.2614:3p:1:144:1,Contig:104:79.2614:3p:1:142:1,Contig:89:139.504:1,Contig:104:79.2614:3p:1:143:1,Contig:104:79.2614:3p:1:44:1,Contig:104:79.2614:3p:1:333:1,Contig:107:77.5086:3p:1:64:1,Contig:65:79.2198:1,Contig:74:76.5769:1,Contig:112:512.916:1,Contig:104:79.2614:3p:1:673:1,Contig:104:79.2614:3p:1:158:1,Contig:104:79.2614:3p:1:408:1,Contig:104:79.2614:3p:1:319:1,Contig:80:2243.19:1,Contig:104:79.2614:3p:1:725:1,Contig:104:79.2614:3p:1:544:1,Contig:104:79.2614:3p:1:545:1,Contig:28:83.1408:1,Contig:104:79.2614:3p:1:447:1,Contig:104:79.2614:3p:1:394:1,Contig:118:90.5963:1,Contig:104:79.2614:3p:1:208:1,Contig:95:1746.24:1,Contig:104:79.2614:3p:1:458:1,Contig:107:77.5086:3p:1:62:1,Contig:135:81.5523:1,Contig:104:79.2614:3p:1:43:1,Contig:93:1150.93:1,Contig:129:103.73:1
PBF_P6	Contig:103:1541.46:3p:1:46:1,Contig:103:1541.46:3p:1:41:1,Contig:104:79.2614:3p:1:541:1,Contig:17:79.6746:1,Contig:104:79.2614:3p:1:560:1,Contig:104:79.2614:3p:1:672:1,Contig:65:79.2198:1,Contig:104:79.2614:3p:1:677:1,Contig:112:512.916:1,Contig:74:76.5769:1,Contig:104:79.2614:3p:1:292:1,Contig:104:79.2614:3p:1:451:1,Contig:104:79.2614:3p:1:673:1,Contig:104:79.2614:3p:1:308:1,Contig:120:95.6926:1,Contig:104:79.2614:3p:1:442:1,Contig:104:79.2614:3p:1:561:1,Contig:104:79.2614:3p:1:674:1,Contig:56:513.123:1,Contig:104:79.2614:3p:1:546:1,Contig:104:79.2614:3p:1:536:1,Contig:104:79.2614:3p:1:314:1,Contig:104:79.2614:3p:1:301:1,Contig:104:79.2614:3p:1:444:1,Contig:104:79.2614:3p:1:326:1,Contig:104:79.2614:3p:1:319:1,Contig:124:651.325:5p:1:10:1,Contig:80:2243.19:1,Contig:104:79.2614:3p:1:333:1,Contig:121:80.5177:1,Contig:104:79.2614:3p:1:724:1,Contig:49:79.2784:1,Contig:104:79.2614:3p:1:544:1,Contig:28:83.1408:1,Contig:93:1150.93:1,Contig:104:79.2614:3p:1:545:1,Contig:104:79.2614:3p:1:294:1,Contig:104:79.2614:3p:1:447:1,Contig:104:79.2614:3p:1:322:1,Contig:104:79.2614:3p:1:681:1,Contig:124:651.325:1,Contig:95:1746.24:1,Contig:142:1302.41:1,Contig:63:161.317:1,Contig:103:1541.46:3p:1:37:1,Contig:104:79.2614:3p:1:458:1,Contig:104:79.2614:3p:1:689:1,Contig:104:79.2614:3p:1:317:1,Contig:104:79.2614:3p:1:549:1,Contig:47:217.601:1,Contig:104:79.2614:3p:1:318:1,Contig:37:79.1505:1,Contig:104:79.2614:3p:1:553:1,Contig:104:79.2614:3p:1:334:1,Contig:104:79.2614:3p:1:297:1
PBF_P7	Contig:103:1541.46:3p:1:46:1,Contig:107:77.5086:3p:1:64:1,Contig:103:1541.46:3p:1:41:1,Contig:17:79.6746:1,Contig:104:79.2614:3p:1:194:1,Contig:104:79.2614:3p:1:672:1,Contig:104:79.2614:3p:1:192:1,Contig:74:76.5769:1,Contig:81:79.7885:1,Contig:104:79.2614:3p:1:201:1,Contig:120:95.6926:1,Contig:104:79.2614:3p:1:158:1,Contig:104:79.2614:3p:1:697:1,Contig:104:79.2614:3p:1:147:1,Contig:104:79.2614:3p:1:536:1,Contig:124:651.325:5p:1:10:1,Contig:90:150.396:1,Contig:104:79.2614:3p:1:314:1,Contig:104:79.2614:3p:1:326:1,Contig:104:79.2614:3p:1:144:1,Contig:104:79.2614:3p:1:151:1,Contig:104:79.2614:3p:1:142:1,Contig:104:79.2614:3p:1:724:1,Contig:49:79.2784:1,Contig:104:79.2614:3p:1:208:1,Contig:104:79.2614:3p:1:197:1,Contig:124:651.325:1,Contig:95:1746.24:1,Contig:142:1302.41:1,Contig:63:161.317:1,Contig:103:1541.46:3p:1:37:1,Contig:104:79.2614:3p:1:317:1,Contig:107:77.5086:3p:1:62:1,Contig:98:92.4102:1,Contig:135:81.5523:1,Contig:104:79.2614:3p:1:318:1,Contig:93:1150.93:1,Contig:104:79.2614:3p:1:334:1,Contig:129:103.73:1
PBF_P8	Contig:3:339.352:Circ:1
PBF_P9	Contig:95:1746.24:1,Contig:47:217.601:1,Contig:104:79.2614:3p:1:442:1
PBF_P10	Contig:103:1541.46:1,Contig:102:426.729:1,Contig:105:143.258:1
