plasmid	contigs
PBF_P1	Contig:103:1541.46:3p:1:37:1,Contig:83:155.863:1,Contig:72:141.718:1,Contig:127:318.15:1,Contig:93:1150.93:1,Contig:112:512.916:1,Contig:142:1302.41:1,Contig:86:141.728:1,Contig:102:426.729:1,Contig:131:81.54:1,Contig:104:79.2614:3p:1:725:1,Contig:127:318.15:3p:1:28:1,Contig:94:231.868:1,Contig:26:93.7475:1,Contig:104:79.2614:3p:1:517:1,Contig:23:166.349:1,Contig:80:2243.19:1,Contig:121:80.5177:1,Contig:12:147.271:1,Contig:34:159.527:1,Contig:61:176.642:1,Contig:54:283.868:1,Contig:103:1541.46:1,Contig:103:1541.46:3p:1:22:1,Contig:104:79.2614:3p:1:536:1,Contig:84:186.786:1,Contig:124:651.325:1,Contig:17:79.6746:1,Contig:104:79.2614:3p:1:183:1,Contig:136:88.6375:1,Contig:103:1541.46:3p:1:15:1,Contig:104:79.2614:3p:1:169:1,Contig:103:1541.46:3p:1:41:1,Contig:104:79.2614:3p:1:167:1,Contig:101:153.731:1,Contig:103:1541.46:3p:1:57:1,Contig:105:143.258:1,Contig:124:651.325:5p:1:10:1,Contig:104:79.2614:3p:1:176:1,Contig:95:1746.24:1,Contig:89:139.504:1,Contig:98:92.4102:1,Contig:6:175.228:1,Contig:104:79.2614:3p:1:728:1,Contig:25:335.044:1,Contig:104:79.2614:3p:1:172:1,Contig:146:474.822:1,Contig:48:156.158:1,Contig:27:179.973:1,Contig:103:1541.46:3p:1:38:1,Contig:103:1541.46:3p:1:46:1,Contig:126:269.867:1,Contig:128:81.5176:1,Contig:104:79.2614:3p:1:317:1,Contig:19:247.096:1,Contig:79:83.2056:1,Contig:7:165.852:1,Contig:63:161.317:1,Contig:56:513.123:1,Contig:133:93.089:1,Contig:18:179.404:1
PBF_P2	Contig:104:79.2614:3p:1:322:1,Contig:103:1541.46:3p:1:37:1,Contig:73:87.8237:1,Contig:83:155.863:1,Contig:127:318.15:1,Contig:93:1150.93:1,Contig:112:512.916:1,Contig:142:1302.41:1,Contig:102:426.729:1,Contig:104:79.2614:3p:1:725:1,Contig:127:318.15:3p:1:28:1,Contig:104:79.2614:3p:1:333:1,Contig:26:93.7475:1,Contig:104:79.2614:3p:1:517:1,Contig:23:166.349:1,Contig:80:2243.19:1,Contig:12:147.271:1,Contig:61:176.642:1,Contig:54:283.868:1,Contig:103:1541.46:1,Contig:103:1541.46:3p:1:22:1,Contig:104:79.2614:3p:1:536:1,Contig:84:186.786:1,Contig:136:88.6375:1,Contig:17:79.6746:1,Contig:124:651.325:1,Contig:104:79.2614:3p:1:644:1,Contig:103:1541.46:3p:1:41:1,Contig:101:153.731:1,Contig:105:143.258:1,Contig:124:651.325:5p:1:10:1,Contig:139:94.1321:1,Contig:95:1746.24:1,Contig:89:139.504:1,Contig:98:92.4102:1,Contig:6:175.228:1,Contig:104:79.2614:3p:1:728:1,Contig:25:335.044:1,Contig:146:474.822:1,Contig:48:156.158:1,Contig:27:179.973:1,Contig:103:1541.46:3p:1:38:1,Contig:118:90.5963:1,Contig:103:1541.46:3p:1:46:1,Contig:126:269.867:1,Contig:128:81.5176:1,Contig:104:79.2614:3p:1:317:1,Contig:79:83.2056:1,Contig:19:247.096:1,Contig:63:161.317:1,Contig:7:165.852:1,Contig:106:159.928:1,Contig:56:513.123:1,Contig:104:79.2614:3p:1:319:1,Contig:133:93.089:1,Contig:18:179.404:1
PBF_P3	Contig:103:1541.46:3p:1:37:1,Contig:104:79.2614:3p:1:322:1,Contig:73:87.8237:1,Contig:83:155.863:1,Contig:72:141.718:1,Contig:127:318.15:1,Contig:120:95.6926:1,Contig:93:1150.93:1,Contig:112:512.916:1,Contig:104:79.2614:3p:1:660:1,Contig:104:79.2614:3p:1:649:1,Contig:142:1302.41:1,Contig:102:426.729:1,Contig:104:79.2614:3p:1:725:1,Contig:104:79.2614:3p:1:333:1,Contig:23:166.349:1,Contig:12:147.271:1,Contig:54:283.868:1,Contig:103:1541.46:1,Contig:103:1541.46:3p:1:22:1,Contig:104:79.2614:3p:1:536:1,Contig:136:88.6375:1,Contig:124:651.325:1,Contig:17:79.6746:1,Contig:104:79.2614:3p:1:644:1,Contig:101:153.731:1,Contig:104:79.2614:3p:1:646:1,Contig:103:1541.46:3p:1:57:1,Contig:105:143.258:1,Contig:130:80.6473:1,Contig:124:651.325:5p:1:10:1,Contig:139:94.1321:1,Contig:95:1746.24:1,Contig:89:139.504:1,Contig:6:175.228:1,Contig:25:335.044:1,Contig:146:474.822:1,Contig:48:156.158:1,Contig:27:179.973:1,Contig:103:1541.46:3p:1:38:1,Contig:118:90.5963:1,Contig:126:269.867:1,Contig:104:79.2614:3p:1:317:1,Contig:19:247.096:1,Contig:7:165.852:1,Contig:56:513.123:1,Contig:106:159.928:1,Contig:63:161.317:1,Contig:104:79.2614:3p:1:319:1,Contig:133:93.089:1,Contig:18:179.404:1
PBF_P4	Contig:37:79.1505:1,Contig:103:1541.46:3p:1:37:1,Contig:73:87.8237:1,Contig:83:155.863:1,Contig:72:141.718:1,Contig:127:318.15:1,Contig:104:79.2614:3p:1:621:1,Contig:120:95.6926:1,Contig:112:512.916:1,Contig:93:1150.93:1,Contig:104:79.2614:3p:1:649:1,Contig:142:1302.41:1,Contig:104:79.2614:3p:1:660:1,Contig:102:426.729:1,Contig:104:79.2614:3p:1:725:1,Contig:23:166.349:1,Contig:12:147.271:1,Contig:104:79.2614:3p:1:610:1,Contig:54:283.868:1,Contig:103:1541.46:1,Contig:103:1541.46:3p:1:22:1,Contig:104:79.2614:3p:1:536:1,Contig:124:651.325:1,Contig:70:85.6075:1,Contig:104:79.2614:3p:1:596:1,Contig:104:79.2614:3p:1:644:1,Contig:101:153.731:1,Contig:104:79.2614:3p:1:646:1,Contig:103:1541.46:3p:1:57:1,Contig:105:143.258:1,Contig:124:651.325:5p:1:10:1,Contig:139:94.1321:1,Contig:95:1746.24:1,Contig:104:79.2614:3p:1:594:1,Contig:89:139.504:1,Contig:104:79.2614:3p:1:635:1,Contig:6:175.228:1,Contig:146:474.822:1,Contig:27:179.973:1,Contig:103:1541.46:3p:1:38:1,Contig:104:79.2614:3p:1:599:1,Contig:104:79.2614:3p:1:619:1,Contig:19:247.096:1,Contig:63:161.317:1,Contig:56:513.123:1,Contig:106:159.928:1,Contig:104:79.2614:3p:1:624:1,Contig:18:179.404:1
PBF_P5	Contig:37:79.1505:1,Contig:103:1541.46:3p:1:37:1,Contig:73:87.8237:1,Contig:83:155.863:1,Contig:93:1150.93:1,Contig:112:512.916:1,Contig:11:82.2639:1,Contig:142:1302.41:1,Contig:104:79.2614:3p:1:725:1,Contig:23:166.349:1,Contig:12:147.271:1,Contig:104:79.2614:3p:1:610:1,Contig:54:283.868:1,Contig:103:1541.46:1,Contig:103:1541.46:3p:1:22:1,Contig:104:79.2614:3p:1:536:1,Contig:124:651.325:1,Contig:70:85.6075:1,Contig:104:79.2614:3p:1:596:1,Contig:104:79.2614:3p:1:644:1,Contig:101:153.731:1,Contig:105:143.258:1,Contig:124:651.325:5p:1:10:1,Contig:139:94.1321:1,Contig:95:1746.24:1,Contig:104:79.2614:3p:1:594:1,Contig:6:175.228:1,Contig:146:474.822:1,Contig:103:1541.46:3p:1:38:1,Contig:104:79.2614:3p:1:599:1,Contig:104:79.2614:3p:1:619:1,Contig:19:247.096:1,Contig:56:513.123:1,Contig:106:159.928:1,Contig:18:179.404:1
PBF_P6	Contig:90:150.396:1
PBF_P7	Contig:1:135.707:Circ:1
PBF_P8	Contig:103:1541.46:3p:1:37:1,Contig:73:87.8237:1,Contig:83:155.863:1,Contig:93:1150.93:1,Contig:104:79.2614:3p:1:660:1,Contig:104:79.2614:3p:1:649:1,Contig:142:1302.41:1,Contig:11:82.2639:1,Contig:104:79.2614:3p:1:725:1,Contig:23:166.349:1,Contig:54:283.868:1,Contig:103:1541.46:1,Contig:103:1541.46:3p:1:22:1,Contig:104:79.2614:3p:1:536:1,Contig:124:651.325:1,Contig:70:85.6075:1,Contig:104:79.2614:3p:1:644:1,Contig:104:79.2614:3p:1:646:1,Contig:124:651.325:5p:1:10:1,Contig:139:94.1321:1,Contig:95:1746.24:1,Contig:104:79.2614:3p:1:594:1,Contig:6:175.228:1,Contig:146:474.822:1,Contig:103:1541.46:3p:1:38:1,Contig:104:79.2614:3p:1:619:1,Contig:19:247.096:1,Contig:106:159.928:1,Contig:18:179.404:1
PBF_P9	Contig:103:1541.46:3p:1:38:1,Contig:103:1541.46:3p:1:37:1,Contig:103:1541.46:1,Contig:103:1541.46:3p:1:22:1,Contig:83:155.863:1,Contig:104:79.2614:3p:1:536:1,Contig:73:87.8237:1,Contig:95:1746.24:1,Contig:93:1150.93:1,Contig:11:82.2639:1,Contig:142:1302.41:1,Contig:106:159.928:1,Contig:104:79.2614:3p:1:644:1,Contig:18:179.404:1
PBF_P10	Contig:93:1150.93:1,Contig:109:89.3733:1
