plasmid	contigs
GP_0	20:1,24:1,31:1,57:1,62:1,66:1,67:1,74:1,77:1,78:1,92:1,99:1,104:1,105:1,106:1,108:1,109:1,111:1,112:1,113:1,120:1,122:1,124:1,125:1,131:1,132:1,133:1,134:1,135:1,136:1,137:1,139:1,140:1,141:1,143:1,144:1,146:1,147:1,149:1,151:1,152:1,155:1,156:1,158:1,159:1,162:1,163:1,164:1,166:1,168:1,170:1,171:1,172:1,174:1,177:1,180:1,181:1,184:1,189:1,190:1,191:1,193:1,198:1,201:1,202:1,206:1,209:1,211:1,222:1,224:1,228:1,229:1,230:1,232:1,233:1,235:1,236:1,241:1,245:1,248:1,249:1,252:1,253:1,257:1,259:1,260:1,261:1,267:1,269:1,278:1,279:1,284:1
GP_2	95:1,146:1,161:1
GP_1	116:1
GP_unb_1	197:1
GP_unb_2	200:1
GP_unb_3	204:1
GP_unb_4	207:1
GP_unb_5	208:1
GP_unb_6	212:1
GP_unb_7	214:1
GP_unb_8	215:1
GP_unb_9	216:1
GP_unb_10	218:1
GP_unb_11	219:1
GP_unb_12	220:1
GP_unb_13	223:1
GP_unb_14	226:1
GP_unb_15	227:1
GP_unb_16	231:1
GP_unb_17	237:1
GP_unb_18	238:1
GP_unb_19	240:1
GP_unb_20	242:1
GP_unb_21	246:1
GP_unb_22	247:1
GP_unb_23	251:1
GP_unb_24	254:1
GP_unb_25	255:1
GP_unb_26	258:1
GP_unb_27	264:1
GP_unb_28	266:1
GP_unb_29	270:1
GP_unb_30	272:1
GP_unb_31	275:1
GP_unb_32	277:1
GP_unb_33	280:1
GP_unb_34	282:1
GP_unb_35	283:1
