plasmid	contigs
GP_0	23:1,24:1,31:1,44:1,57:1,60:1,62:1,67:1,72:1,74:1,76:1,77:1,85:1,86:1,89:1,90:1,92:1,94:1,99:1,102:1,104:1,107:1,108:1,111:1,112:1,117:1,119:1,122:1,133:1,134:1,135:1,137:1,138:1,139:1,141:1,143:1,146:1,147:1,148:1,149:1,150:1,151:1,152:1,154:1,155:1,156:1,157:1,158:1,159:1,162:1,163:1,164:1,165:1,166:1,169:1,170:1,174:1,177:1,180:1,181:1,184:1,187:1,189:1,190:1,191:1,198:1,201:1,202:1,206:1,211:1,213:1,222:1,228:1,230:1,232:1,235:1,241:1,248:1,249:1,252:1,253:1,257:1,259:1,260:1,261:1,263:1,267:1,268:1,269:1,278:1,279:1,284:1
GP_1	95:1,146:1
GP_unb_1	197:1
GP_unb_2	207:1
GP_unb_3	212:1
GP_unb_4	216:1
GP_unb_5	217:1
GP_unb_6	218:1
GP_unb_7	219:1
GP_unb_8	220:1
GP_unb_9	223:1
GP_unb_10	225:1
GP_unb_11	227:1
GP_unb_12	231:1
GP_unb_13	237:1
GP_unb_14	238:1
GP_unb_15	239:1
GP_unb_16	240:1
GP_unb_17	247:1
GP_unb_18	251:1
GP_unb_19	254:1
GP_unb_20	262:1
GP_unb_21	264:1
GP_unb_22	265:1
GP_unb_23	266:1
GP_unb_24	283:1
