plasmid	contigs	copy_number
PBF_P3,PBF_P21,PBF_P13,PBF_P43,PBF_P10,PBF_P1	Contig:133:218.841:1,Contig:374:85.7768:1,Contig:115:92.6616:3p:1:9:1,Contig:108:2632.69:1,Contig:159:2706.38:1,Contig:159:2706.38:3p:1:18:1,Contig:25:208.355:1,Contig:5:104.415:1,Contig:290:41.1701:1,Contig:25:208.355:5p:1:3:1,Contig:306:129.233:1,Contig:394:40.5154:1,Contig:263:185.081:1,Contig:159:2706.38:3p:1:17:1,Contig:299:119.89:1,Contig:22:465.418:1	0.0939283529478416
PBF_P2	Contig:1:230.789:Circ:1	2.0765216190951223
PBF_P4	Contig:38:101.481:1,Contig:323:631.561:1,Contig:202:73.5769:5p:1:10:1,Contig:162:89.7919:1,Contig:229:106.428:1,Contig:311:131.746:1,Contig:202:73.5769:5p:1:9:1	0.8952040468049587
PBF_P19,PBF_P5	Contig:351:75.6436:1,Contig:147:148.151:5p:1:8:1,Contig:147:148.151:1,Contig:147:148.151:5p:1:16:1,Contig:181:125.777:1,Contig:305:237.718:1,Contig:147:148.151:5p:1:12:1,Contig:147:148.151:5p:1:10:1	0.70079306145999
PBF_P6	Contig:388:125.427:1	1.3011165052766709
PBF_P7	Contig:207:120.379:1	1.2222101528977654
PBF_P8	Contig:70:99.599:1	0.9946950691446987
PBF_P9	Contig:346:118.652:1	1.2140885660535885
PBF_P11	Contig:330:86.8898:1	0.867788862260225
PBF_P12	Contig:376:110.255:1	1.127293076811515
PBF_P14	Contig:294:111.914:1	1.1339166189473568
PBF_P15	Contig:281:120.193:1	0.7397484728400358
PBF_P16	Contig:138:82.9331:1	0.8195073928804816
PBF_P17	Contig:104:111.22:1	1.0824803963721865
PBF_P18	Contig:106:101.808:1	1.0421415398320228
PBF_P20	Contig:43:80.2033:1	0.79670041905155
PBF_P22	Contig:24:119.36:1	1.0707694266962038
PBF_P23	Contig:154:68.3199:1	0.6809542378849341
PBF_P24	Contig:177:92.0612:1	0.9216000622884121
PBF_P25	Contig:222:77.4295:1	0.7762902307124502
PBF_P26	Contig:314:103.962:1	1.0236800127684222
PBF_P27	Contig:66:74.7344:1	0.7106347121452915
PBF_P28	Contig:128:68.332:1	0.6504655314342429
PBF_P29	Contig:382:96.5557:1	0.9775902158801916
PBF_P30	Contig:143:84.5588:1	0.8333370468548883
PBF_P31	Contig:105:92.0493:1	0.9316864493008185
PBF_P32	Contig:176:92.6898:1	0.9265683386608332
PBF_P33	Contig:251:84.8915:1	0.8546499927546581
PBF_P34	Contig:392:75.9121:1	0.7527032681229269
PBF_P35	Contig:216:92.5741:1	0.9496852536212567
PBF_P36	Contig:119:74.3344:1	0.7310421544036928
PBF_P37	Contig:260:69.6821:1	0.6860939861827868
PBF_P38	Contig:303:75.7835:1	0.7321509051386966
PBF_P39	Contig:333:54.5051:1	0.5146485757489764
PBF_P40	Contig:355:80.3284:1	0.8141699609545842
PBF_P41	Contig:50:79.1571:1	0.7655052579656819
PBF_P42	Contig:369:62.7863:1	0.6220244949325029
PBF_P44	Contig:295:72.6668:1	0.7242547969892107
PBF_P45	Contig:101:74.7428:1	0.7614238292672784
PBF_P46	Contig:99:70.7574:1	0.6904740893239635
PBF_P47	Contig:87:75.0461:1	0.7433502316148146
PBF_P48	Contig:364:63.226:1	0.6354811611416207
PBF_P49	Contig:215:70.8322:1	0.6809815474430331
PBF_P50	Contig:248:33.5037:1	0.3118350866077317
PBF_P51	Contig:153:63.2464:1	0.6272756241194529
PBF_P52	Contig:98:60.2037:1	0.5703939786643762
PBF_P53	Contig:275:56.4087:1	0.5769043420985449
PBF_P54	Contig:309:45.2264:1	0.44123444925945843
