plasmid	contigs
PBF_P1	Contig:1:230.789:Circ:1
PBF_P2	Contig:147:148.151:1,Contig:147:148.151:5p:1:9:1,Contig:147:148.151:5p:1:8:1,Contig:147:148.151:5p:1:12:1
PBF_P3	Contig:299:119.89:1,Contig:159:2706.38:3p:1:17:1,Contig:22:465.418:1,Contig:159:2706.38:1,Contig:108:2632.69:1
PBF_P4	Contig:323:631.561:1,Contig:311:131.746:1,Contig:229:106.428:1,Contig:202:73.5769:5p:1:5:1
PBF_P5	Contig:202:73.5769:5p:1:10:1,Contig:323:631.561:1,Contig:202:73.5769:5p:1:9:1,Contig:38:101.481:1,Contig:162:89.7919:1
PBF_P6	Contig:305:237.718:1,Contig:147:148.151:5p:1:10:1,Contig:351:75.6436:1,Contig:147:148.151:5p:1:16:1,Contig:147:148.151:5p:1:8:1
PBF_P7	Contig:330:86.8898:1
PBF_P8	Contig:281:120.193:1
PBF_P9	Contig:128:68.332:1
PBF_P10	Contig:290:41.1701:1,Contig:394:40.5154:1,Contig:25:208.355:5p:1:3:1
PBF_P11	Contig:333:54.5051:1
