plasmid	contigs
GP_0,GP_unb_1	Contig:124:118.599:1,Contig:133:218.841:1,Contig:25:208.355:1,Contig:290:41.1701:1,Contig:394:40.5154:1,Contig:115:92.6616:3p:1:9:1,Contig:22:465.418:1
GP_Isolated_0	Contig:136:26.4391:1
GP_1	Contig:1:230.789:Circ:1
GP_Isolated_1	Contig:205:23.9139:1
GP_Isolated_2	Contig:209:23.3441:1
GP_Isolated_3	Contig:213:36.9815:1
GP_Isolated_4	Contig:21:37.4304:1
GP_Isolated_5	Contig:243:26.3011:1
GP_Isolated_6	Contig:248:33.5037:1
GP_Isolated_7	Contig:258:27.0114:1
GP_Isolated_8	Contig:272:23.5838:1
GP_Isolated_9	Contig:28:18.0308:1
GP_Isolated_10	Contig:309:45.2264:1
GP_Isolated_11	Contig:343:37.8499:1
GP_Isolated_12	Contig:345:27.5432:1
GP_Isolated_13	Contig:354:19.033:1
GP_Isolated_14	Contig:372:26.4615:1
GP_Isolated_15	Contig:387:29.8887:1
GP_Isolated_16	Contig:47:24.5651:1
GP_unb_2	Contig:147:148.151:5p:1:16:1
GP_unb_3	Contig:202:73.5769:5p:1:5:1
