plasmid	contigs
GP_3	Contig:108:2632.69:1,Contig:22:465.418:1,Contig:290:41.1701:1,Contig:299:119.89:1,Contig:394:40.5154:1
GP_Isolated_0	Contig:11:37.0484:1
GP_Isolated_1	Contig:128:68.332:1
GP_Isolated_2	Contig:135:109.452:1
GP_Isolated_3	Contig:138:82.9331:1
GP_Isolated_4	Contig:142:42.4426:1
GP_0	Contig:147:148.151:1,Contig:279:116.908:1,Contig:351:75.6436:1,Contig:147:148.151:5p:1:8:1,Contig:147:148.151:5p:1:9:1,Contig:147:148.151:5p:1:12:1
GP_1	Contig:162:89.7919:1,Contig:229:106.428:1,Contig:323:631.561:1,Contig:38:101.481:1,Contig:202:73.5769:5p:1:9:1,Contig:202:73.5769:5p:1:10:1
GP_Isolated_5	Contig:180:44.4832:1
GP_Isolated_6	Contig:183:26.9249:1
GP_2	Contig:1:230.789:Circ:1
GP_unb_1	Contig:224:14.6598:1
GP_Isolated_7	Contig:230:78.7415:1
GP_Isolated_8	Contig:281:120.193:1
GP_Isolated_9	Contig:330:86.8898:1
GP_Isolated_10	Contig:333:54.5051:1
GP_Isolated_11	Contig:52:67.5271:1
GP_Isolated_12	Contig:70:99.599:1
GP_unb_2	Contig:147:148.151:5p:1:16:1
