plasmid	contigs
GP_0	8:1,19:1,20:1,27:1,36:1,39:1,53:1,55:1,65:1,72:1,73:1,74:1,76:1,86:1,88:1,90:1,98:1,99:1,100:1,101:1,102:1,106:1,107:1,109:1,110:1,112:1,116:1,119:1,121:1,123:1,124:1,128:1,129:1,137:1,138:1,143:1,145:1,146:1,148:1,150:1,153:1,156:1,158:1,161:1,162:1,164:1,168:1,169:1,170:1,171:1,173:1,174:1,175:1,176:1,177:1,179:1,181:1,185:1,186:1,188:1,191:1,192:1,193:1,194:1,197:1,200:1,201:1,202:1,206:1,207:1,208:1,209:1,210:1,211:1,212:1,213:1,214:1,215:1,216:1,217:1,219:1,221:1,227:1,228:1,229:1,232:1,235:1,236:1,239:1,243:1,244:1,245:1,249:1,250:1,252:1,253:1,257:1,258:1,259:1,269:1,271:1,272:1,273:1,280:1,281:1,282:1,284:1,285:1,289:1,290:1,292:1,296:1,305:1,306:1,308:1,314:1,316:1,317:1,325:1,331:1,332:1,333:1,334:1
GP_1	140:1
GP_unb_1	224:1
GP_unb_2	225:1
GP_unb_3	237:1
GP_unb_4	238:1
GP_unb_5	241:1
GP_unb_6	246:1
GP_unb_7	251:1
GP_unb_8	254:1
GP_unb_9	255:1
GP_unb_10	256:1
GP_unb_11	264:1
GP_unb_12	266:1
GP_unb_13	270:1
GP_unb_14	274:1
GP_unb_15	287:1
GP_unb_16	291:1
GP_unb_17	294:1
GP_unb_18	297:1
GP_unb_19	299:1
GP_unb_20	300:1
GP_unb_21	304:1
GP_unb_22	312:1
GP_unb_23	322:1
GP_unb_24	323:1
GP_unb_25	327:1
GP_unb_26	329:1
GP_unb_27	335:1
