plasmid	contigs
GP_0	8:1,19:1,36:1,46:1,55:1,65:1,73:1,84:1,90:1,99:1,100:1,101:1,102:1,105:1,107:1,110:1,112:1,115:1,116:1,117:1,118:1,119:1,121:1,122:1,124:1,128:1,129:1,133:1,136:1,137:1,138:1,142:1,143:1,144:1,145:1,146:1,148:1,150:1,152:1,155:1,156:1,157:1,158:1,161:1,162:1,163:1,164:1,168:1,169:1,170:1,173:1,174:1,175:1,176:1,177:1,178:1,179:1,180:1,181:1,183:1,191:1,192:1,193:1,194:1,196:1,197:1,199:1,200:1,201:1,202:1,204:1,205:1,206:1,207:1,208:1,209:1,210:1,212:1,213:1,214:1,215:1,216:1,217:1,218:1,219:1,221:1,222:1,223:1,227:1,228:1,229:1,232:1,235:1,236:1,243:1,245:1,249:1,250:1,253:1,257:1,258:1,259:1,268:1,269:1,271:1,272:1,273:1,275:1,276:1,278:1,280:1,281:1,282:1,284:1,286:1,289:1,290:1,292:1,296:1,305:1,306:1,308:1,314:1,315:1,316:1,317:1,319:1,320:1,325:1,331:1,332:1,333:1,334:1
GP_unb_1	120:1
GP_1	140:1
GP_unb_2	224:1
GP_unb_3	225:1
GP_unb_4	230:1
GP_unb_5	233:1
GP_unb_6	237:1
GP_unb_7	238:1
GP_unb_8	241:1
GP_unb_9	246:1
GP_unb_10	251:1
GP_unb_11	254:1
GP_unb_12	255:1
GP_unb_13	256:1
GP_unb_14	261:1
GP_unb_15	262:1
GP_unb_16	264:1
GP_unb_17	265:1
GP_unb_18	266:1
GP_unb_19	270:1
GP_unb_20	274:1
GP_unb_21	279:1
GP_unb_22	287:1
GP_unb_23	291:1
GP_unb_24	294:1
GP_unb_25	295:1
GP_unb_26	297:1
GP_unb_27	299:1
GP_unb_28	300:1
GP_unb_29	304:1
GP_unb_30	309:1
GP_unb_31	312:1
GP_unb_32	318:1
GP_unb_33	322:1
GP_unb_34	323:1
GP_unb_35	324:1
GP_unb_36	327:1
GP_unb_37	329:1
GP_unb_38	335:1
