plasmid	contigs
PBF_P1	120:1
PBF_P2	140:1
PBF_P3	107:1
PBF_P4	298:1,215:1,128:1,315:1,261:1,290:1,216:1,200:1,170:1,249:1,281:1,122:1,119:1,164:1,206:1,168:1,255:1,212:1,317:1,175:1,325:1,262:1,55:1,129:1,227:1,271:1,250:1,155:1,246:1,217:1,314:1,184:1,211:1,169:1,214:1,245:1,327:1,230:1,148:1,192:1,259:1,138:1,99:1,253:1,219:1,156:1,171:1,163:1,134:1,293:1,110:1,133:1,316:1,226:1,266:1,90:1,124:1,294:1,273:1,112:1,181:1,225:1,197:1,289:1,235:1,158:1,292:1,272:1
PBF_P5	119:1
PBF_P6	298:1,215:1,128:1,315:1,261:1,290:1,216:1,200:1,170:1,281:1,168:1,226:1,122:1,164:1,206:1,255:1,212:1,175:1,325:1,262:1,55:1,129:1,227:1,271:1,246:1,217:1,314:1,199:1,169:1,245:1,327:1,79:1,230:1,148:1,259:1,138:1,99:1,253:1,219:1,308:1,263:1,163:1,134:1,293:1,110:1,133:1,316:1,266:1,294:1,273:1,112:1,181:1,225:1,278:1,197:1,289:1,158:1,292:1,272:1
PBF_P7	261:1,290:1,216:1,200:1,170:1,226:1,122:1,164:1,206:1,212:1,175:1,262:1,55:1,129:1,227:1,271:1,246:1,65:1,199:1,211:1,245:1,303:1,230:1,148:1,259:1,138:1,99:1,253:1,308:1,331:1,134:1,293:1,316:1,266:1,62:1,294:1,112:1,273:1,278:1,289:1,158:1,292:1,272:1
PBF_P8	261:1,290:1,216:1,200:1,170:1,226:1,164:1,158:1,212:1,175:1,55:1,227:1,246:1,118:1,65:1,199:1,211:1,303:1,230:1,148:1,259:1,138:1,253:1,308:1,331:1,316:1,266:1,62:1,294:1,273:1,112:1,278:1,289:1,206:1,292:1,272:1
PBF_P9	290:1,216:1,170:1,164:1,158:1,175:1,262:1,246:1,118:1,65:1,121:1,148:1,259:1,138:1,99:1,253:1,293:1,316:1,177:1,273:1,289:1,206:1,292:1,272:1
PBF_P10	286:1,298:1,127:1,315:1,251:1,290:1,216:1,170:1,228:1,158:1,164:1,255:1,175:1,246:1,118:1,334:1,117:1,148:1,259:1,138:1,253:1,110:1,316:1,177:1,112:1,273:1,330:1,289:1,206:1,292:1,272:1
PBF_P11	286:1,127:1,307:1,251:1,290:1,216:1,170:1,200:1,226:1,258:1,228:1,164:1,158:1,212:1,178:1,246:1,300:1,196:1,198:1,257:1,138:1,259:1,253:1,243:1,222:1,173:1,316:1,177:1,266:1,335:1,329:1,46:1,273:1,289:1,206:1,292:1,272:1
