plasmid	contigs
GP_0	55:1,90:1,99:1,107:1,110:1,118:1,119:1,121:1,122:1,127:1,128:1,129:1,133:1,138:1,148:1,149:1,152:1,155:1,158:1,163:1,164:1,168:1,169:1,170:1,171:1,173:1,175:1,177:1,178:1,181:1,183:1,194:1,196:1,197:1,200:1,205:1,214:1,215:1,216:1,217:1,222:1,235:1,236:1,243:1,245:1,249:1,250:1,253:1,258:1,259:1,271:1,272:1,273:1,281:1,286:1,289:1,290:1,292:1,302:1,306:1,313:1,316:1,317:1,320:1,326:1,330:1,334:1
GP_unb_1	120:1
GP_1	140:1
GP_unb_2	180:1
GP_unb_3	225:1
GP_unb_4	230:1
GP_unb_5	237:1
GP_unb_6	246:1
GP_unb_7	255:1
GP_unb_8	261:1
GP_unb_9	262:1
GP_unb_10	266:1
GP_unb_11	294:1
GP_unb_12	300:1
GP_unb_13	318:1
GP_unb_14	322:1
GP_unb_15	327:1
GP_unb_16	335:1
