plasmid	contigs
GP_0	25:1,33:1,41:1,43:1,44:1,58:1,60:1,68:1,83:1,87:1,89:1,97:1,101:1,103:1,106:1,118:1,129:1,131:1,142:1,159:1,167:1,193:1,215:1,222:1,224:1,230:1,234:1,252:1,287:1,289:1,294:1,302:1,317:1,347:1,369:1,377:1,399:1,415:1,418:1,423:1,454:1,475:1,482:1
GP_1	30:1,59:1,65:1,73:1,74:1,81:1,97:1,107:1,113:1,125:1,130:1,134:1,143:1,173:1,175:1,243:1,272:1,290:1,293:1,317:1,362:1,368:1,371:1,379:1,395:1,422:1,431:1,445:1,459:1,460:1,472:1,477:1
GP_3	47:1,52:1,54:1,55:1,56:1,77:1,80:1,88:1,92:1,98:1,103:1,111:1,115:1,121:1,122:1,126:1,138:1,170:1,193:1,215:1,251:1,266:1,288:1,294:1,300:1,314:1,319:1,339:1,344:1,369:1,387:1,394:1,403:1,415:1,417:1,456:1,466:1,468:1,475:1,482:1
GP_2	50:1,70:1,79:1,82:1,86:1,90:1,95:1,96:1,102:1,104:1,105:1,117:1,120:1,124:1,132:1,135:1,137:1,154:1,168:1,171:1,174:1,176:1,181:1,196:1,203:1,220:1,224:1,227:1,230:1,262:1,275:1,276:1,297:1,302:1,307:1,317:1,323:1,324:1,329:1,332:1,335:1,338:1,342:1,343:1,353:1,363:1,380:1,388:1,408:1,425:1,427:1,433:1,434:1,435:1,440:1,444:1,449:1,451:1,470:1,476:1,478:1,480:1,481:1
GP_unb_1	150:1
GP_unb_2	151:1
GP_unb_3	152:1
GP_unb_4	155:1
GP_unb_5	163:1
GP_unb_6	165:1
GP_unb_7	166:1
GP_unb_8	169:1
GP_unb_9	172:1
GP_unb_10	184:1
GP_unb_11	185:1
GP_unb_12	187:1
GP_unb_13	189:1
GP_unb_14	191:1
GP_unb_15	195:1
GP_unb_16	197:1
GP_unb_17	198:1
GP_unb_18	199:1
GP_unb_19	200:1
GP_unb_20	202:1
GP_unb_21	207:1
GP_unb_22	208:1
GP_unb_23	209:1
GP_unb_24	210:1
GP_unb_25	212:1
GP_unb_26	213:1
GP_unb_27	217:1
GP_unb_28	223:1
GP_unb_29	229:1
GP_unb_30	233:1
GP_unb_31	238:1
GP_unb_32	240:1
GP_unb_33	241:1
GP_unb_34	242:1
GP_unb_35	249:1
GP_unb_36	253:1
GP_unb_37	257:1
GP_unb_38	260:1
GP_unb_39	263:1
GP_unb_40	270:1
GP_unb_41	273:1
GP_unb_42	280:1
GP_unb_43	281:1
GP_unb_44	286:1
GP_unb_45	291:1
GP_unb_46	298:1
GP_unb_47	306:1
GP_unb_48	309:1
GP_unb_49	320:1
GP_unb_50	325:1
GP_unb_51	326:1
GP_unb_52	328:1
GP_unb_53	331:1
GP_unb_54	357:1
GP_unb_55	365:1
GP_unb_56	372:1
GP_unb_57	374:1
GP_unb_58	381:1
GP_unb_59	390:1
GP_unb_60	409:1
GP_unb_61	413:1
GP_unb_62	416:1
GP_unb_63	420:1
GP_unb_64	421:1
GP_unb_65	428:1
GP_unb_66	430:1
GP_unb_67	447:1
GP_unb_68	450:1
GP_unb_69	457:1
GP_unb_70	465:1
