plasmid	contigs
GP_unb_7,GP_unb_14,GP_unb_13,GP_8,GP_unb_12,GP_unb_16,GP_unb_8,GP_unb_4,GP_0,GP_unb_5,GP_unb_15	130:1,146:1,145:1,117:1,160:1,161:1,170:1,144:1,166:1,135:1,126:1,34:1,43:1,44:1,54:1,64:1,78:1,86:1,87:1,91:1,98:1,100:1,102:1,107:1,112:1,115:1,116:1,118:1,120:1,127:1,131:1,132:1,134:1,149:1,152:1,167:1,172:1,174:1,178:1,128:1,148:1
GP_9	80:1
GP_13,GP_10,GP_unb_3,GP_unb_2,GP_unb_9	84:1,143:1,147:1,81:1,90:1,96:1,140:1,124:1,123:1,137:1
GP_4,GP_11,GP_1	93:1,150:1,175:1,82:1,92:1,103:1
GP_12	83:1
GP_14	89:1
GP_5	94:1
GP_6	97:1
GP_7	109:1
GP_unb_1	122:1
GP_unb_6	129:1
GP_unb_10	138:1
GP_unb_11	139:1
