plasmid	contigs
GP_0	31:1,41:1,53:1,71:1,73:1,80:1,83:1,103:1,110:1,119:1
GP_3	32:1,55:1,68:1,85:1,94:1,98:1,113:1,119:1,131:1,150:1,163:1,164:1,182:1
GP_4	34:1,47:1,59:1,60:1,73:1,89:1,113:1,116:1,119:1,160:1,164:1
GP_1	40:1,45:1,50:1,52:1,58:1,65:1,67:1,70:1,87:1,97:1,112:1,119:1,143:1,150:1,163:1,182:1,183:1,184:1,199:1
GP_2	44:1,54:1,163:1,184:1,197:1
GP_5	49:1,62:1,77:1,128:1,135:1,136:1,140:1,150:1
GP_6	57:1
GP_unb_1	63:1
GP_7	64:1,69:1,76:1,140:1,150:1
GP_unb_2	72:1
GP_unb_3	74:1
GP_8	78:1
GP_9	88:1,99:1,122:1
GP_unb_4	105:1
GP_unb_5	120:1
GP_unb_6	125:1
GP_unb_7	127:1
GP_unb_8	132:1
GP_unb_9	133:1
GP_unb_10	151:1
GP_unb_11	156:1
GP_unb_12	157:1
GP_unb_13	158:1
GP_unb_14	165:1
GP_unb_15	166:1
GP_unb_16	176:1
GP_unb_17	179:1
GP_unb_18	186:1
GP_unb_19	187:1
GP_unb_20	190:1
GP_unb_21	194:1
GP_unb_22	195:1
