plasmid	contigs
PBF_P1	60:1,45:1,59:1,47:1,68:1,43:1,73:1,48:1,70:1,116:1,31:1,90:1,44:1,102:1,42:1,35:1,81:1,93:1,67:1,40:1,49:1,54:1,52:1,104:1,109:1,118:1,29:1,71:1,91:1,65:1,58:1,61:1,57:1,77:1,22:1,95:1,63:1
PBF_P2	25:1,53:1,60:1,45:1,59:1,47:1,41:1,86:1,68:1,106:1,39:1,10:1,43:1,73:1,87:1,48:1,119:1,70:1,116:1,90:1,31:1,69:1,44:1,102:1,42:1,76:1,35:1,93:1,67:1,40:1,49:1,54:1,98:1,33:1,109:1,91:1,29:1,118:1,71:1,58:1,61:1,57:1,77:1,66:1,22:1,63:1,85:1
PBF_P3	53:1,45:1,47:1,41:1,68:1,39:1,46:1,73:1,43:1,72:1,70:1,90:1,44:1,42:1,35:1,93:1,49:1,54:1,109:1,118:1,29:1,71:1,91:1,58:1,61:1,77:1,57:1,22:1,95:1,63:1
PBF_P4	25:1,60:1,45:1,55:1,47:1,41:1,24:1,86:1,68:1,115:1,106:1,39:1,73:1,43:1,48:1,72:1,119:1,112:1,70:1,116:1,90:1,69:1,42:1,76:1,93:1,67:1,49:1,54:1,98:1,33:1,118:1,91:1,29:1,71:1,58:1,61:1,57:1,77:1,66:1,63:1,85:1
PBF_P5	47:1,41:1,68:1,39:1,73:1,43:1,72:1,116:1,90:1,42:1,93:1,54:1,91:1,71:1,118:1,58:1,61:1,77:1,57:1
PBF_P6	47:1,41:1,68:1,39:1,46:1,73:1,43:1,72:1,116:1,90:1,93:1,54:1,91:1,71:1,118:1,58:1,61:1,77:1,57:1
PBF_P7	45:1,47:1,46:1,43:1,73:1,72:1,70:1,90:1,105:1,93:1,54:1,118:1,71:1,91:1,29:1,17:1,58:1,61:1,77:1
PBF_P8	51:1
PBF_P9	68:1,61:1,41:1,116:1
PBF_P10	29:1,106:1,60:1,76:1,45:1,61:1,48:1,67:1,55:1,70:1,98:1,85:1,33:1,69:1,86:1
PBF_P11	17:1
PBF_P12	69:1,115:1,25:1,66:1,55:1,119:1,112:1,24:1
