plasmid	contigs
GP_0	17:1,105:1
GP_1	22:1,29:1,31:1,35:1,39:1,40:1,41:1,42:1,43:1,44:1,45:1,46:1,47:1,49:1,52:1,53:1,54:1,57:1,58:1,59:1,61:1,63:1,65:1,68:1,70:1,71:1,72:1,73:1,77:1,90:1,91:1,93:1,95:1,109:1,118:1
GP_2	51:1
GP_unb_1	62:1
GP_3	75:1,79:1,80:1,88:1
GP_4	81:1,102:1,104:1
GP_unb_2	82:1
GP_unb_3	84:1
GP_unb_4	86:1
GP_unb_5	87:1
GP_unb_6	92:1
GP_unb_7	94:1
GP_unb_8	96:1
GP_unb_9	97:1
GP_unb_10	98:1
GP_unb_11	107:1
GP_unb_12	110:1
GP_unb_13	113:1
GP_unb_14	114:1
GP_unb_15	115:1
GP_unb_16	117:1
