plasmid	contigs
PBF_P1	45:1,40:1,22:1,109:1,95:1,59:1,70:1,31:1,77:1,49:1,90:1,44:1,52:1,118:1,47:1,35:1,102:1,58:1,29:1,61:1,91:1
PBF_P2	57:1,68:1
PBF_P3	40:1,22:1,45:1,109:1,42:1,53:1,41:1,95:1,73:1,59:1,39:1,70:1,31:1,43:1,77:1,49:1,90:1,44:1,93:1,72:1,118:1,47:1,46:1,35:1,102:1,58:1,29:1,61:1,91:1
PBF_P4	40:1,22:1,45:1,42:1,53:1,68:1,41:1,73:1,59:1,54:1,39:1,70:1,65:1,31:1,43:1,77:1,90:1,63:1,93:1,72:1,118:1,46:1,47:1,71:1,58:1,29:1,61:1,91:1
PBF_P5	40:1,42:1,53:1,41:1,73:1,59:1,54:1,39:1,31:1,43:1,77:1,90:1,44:1,93:1,14:1,72:1,118:1,47:1,46:1,35:1,71:1,58:1,61:1,91:1
PBF_P6	93:1,43:1,72:1,42:1,53:1,118:1,77:1,41:1,73:1,54:1,71:1,39:1
PBF_P7	51:1
PBF_P8	46:1
PBF_P9	42:1,53:1,41:1,73:1,39:1,43:1,77:1,90:1,44:1,93:1,14:1,72:1,118:1,47:1,35:1,58:1,91:1,61:1
PBF_P10	39:1,118:1,41:1,73:1,35:1
PBF_P11	17:1
PBF_P12	42:1
PBF_P13	29:1
