plasmid	contigs
GP_0	25:1,27:1,28:1,29:1,35:1,37:1,38:1,39:1,40:1,41:1,42:1,43:1,44:1,45:1,47:1,51:1,53:1,54:1,55:1,56:1,59:1,60:1,62:1,63:1,64:1,70:1,78:1,102:1,106:1,117:1,125:1,129:1,138:1,148:1,149:1
GP_1	46:1
GP_2	49:1
GP_3	50:1,53:1
GP_4	61:1,65:1
GP_unb_1	66:1
GP_unb_2	67:1
GP_unb_3	72:1
GP_unb_4	74:1
GP_unb_5	77:1
GP_unb_6	83:1
GP_unb_7	84:1
GP_unb_8	86:1
GP_unb_9	90:1
GP_unb_10	91:1
GP_unb_11	92:1
GP_unb_12	93:1
GP_unb_13	97:1
GP_unb_14	98:1
GP_unb_15	99:1
GP_unb_16	100:1
GP_unb_17	104:1
GP_unb_18	105:1
GP_unb_19	107:1
GP_unb_20	108:1
GP_unb_21	109:1
GP_unb_22	111:1
GP_unb_23	112:1
GP_unb_24	115:1
GP_unb_25	119:1
GP_unb_26	120:1
GP_unb_27	121:1
GP_unb_28	123:1
GP_unb_29	128:1
GP_unb_30	130:1
GP_unb_31	131:1
GP_unb_32	143:1
GP_unb_33	144:1
GP_unb_34	153:1
