plasmid	contigs
GP_0	25:1,27:1,28:1,29:1,35:1,37:1,38:1,39:1,40:1,43:1,44:1,45:1,47:1,51:1,53:1,54:1,56:1,59:1,60:1,62:1,63:1,64:1,70:1,78:1,102:1,106:1,117:1,125:1,129:1,138:1,148:1,149:1
GP_1	32:1,67:1,95:1,96:1,113:1,137:1
GP_2	46:1
GP_3	49:1
GP_4	50:1,53:1
GP_5	52:1,150:1
GP_unb_1	72:1
GP_unb_2	74:1
GP_unb_3	86:1
GP_unb_4	93:1
GP_unb_5	97:1
GP_unb_6	98:1
GP_unb_7	99:1
GP_unb_8	100:1
GP_unb_9	111:1
GP_unb_10	112:1
GP_unb_11	119:1
GP_unb_12	120:1
GP_unb_13	128:1
GP_unb_14	130:1
GP_unb_15	131:1
GP_unb_16	143:1
GP_unb_17	153:1
