plasmid	contigs
PBF_P1	59:1,129:1,130:1,54:1,136:1,42:1,37:1,53:1,155:1,11:1,148:1,29:1,74:1,109:1,65:1,61:1,63:1,39:1,40:1,125:1,55:1,106:1,138:1,44:1,47:1,28:1,104:1,25:1,105:1,117:1,78:1,45:1,149:1,50:1,41:1,86:1,102:1,64:1,51:1,56:1
PBF_P2	42:1,37:1,53:1,60:1,29:1,148:1,63:1,39:1,40:1,70:1,125:1,106:1,28:1,25:1,117:1,78:1,45:1,149:1,27:1,50:1,43:1,86:1,102:1,64:1,56:1
PBF_P3	46:1
PBF_P4	49:1
PBF_P5	27:1,148:1,86:1,78:1
PBF_P6	90:1,80:1,95:1,135:1,154:1,113:1,97:1,89:1,88:1,137:1,123:1,31:1,66:1
PBF_P7	67:1,98:1,135:1,154:1,113:1,88:1,89:1,32:1,96:1,137:1,123:1,81:1
PBF_P8	136:1,42:1,128:1,155:1,60:1,11:1,148:1,74:1,109:1,65:1,61:1,62:1,63:1,39:1,125:1,104:1,105:1,78:1,86:1,43:1
PBF_P9	155:1,125:1,60:1,11:1,148:1,74:1,43:1,104:1,109:1,136:1,65:1,61:1,105:1,78:1
PBF_P10	50:1,63:1,53:1
