plasmid	contigs
GP_Isolated_0	Contig:100:97.4635:1
GP_1,GP_unb_4,GP_unb_5,GP_unb_3,GP_0,GP_2,GP_3,GP_5,GP_unb_1	Contig:101:207.827:1,Contig:102:149.854:1,Contig:103:112.155:1,Contig:112:324.632:1,Contig:114:134.475:1,Contig:115:130.268:1,Contig:11:130.879:1,Contig:122:88.2091:1,Contig:14:114.003:1,Contig:16:106.257:1,Contig:17:102.051:1,Contig:18:239.581:1,Contig:22:119.116:1,Contig:25:110.083:1,Contig:29:2956.11:1,Contig:32:127.167:1,Contig:42:112.699:1,Contig:45:131.21:1,Contig:47:294.813:1,Contig:53:1914.63:1,Contig:57:107.958:1,Contig:61:2009.01:1,Contig:71:98.9308:1,Contig:7:110.877:1,Contig:89:68.1137:1,Contig:90:109.258:1,Contig:101:207.827:3p:1:3:1,Contig:133:116.75:5p:1:5:1,Contig:133:116.75:5p:1:16:1,Contig:101:207.827:3p:1:11:1,Contig:105:104.622:1,Contig:107:84.0236:1,Contig:120:94.5642:1,Contig:135:124.797:1,Contig:1:104.12:1,Contig:30:149.542:1,Contig:33:181.942:1,Contig:37:960.163:1,Contig:4:101.87:1,Contig:51:156.513:1,Contig:64:113.228:1,Contig:91:145.072:1,Contig:133:116.75:5p:1:3:1,Contig:133:116.75:5p:1:14:1,Contig:108:112.015:1,Contig:110:127.243:1,Contig:19:121.589:1,Contig:23:129.611:1,Contig:31:68.839:1,Contig:34:350.346:1,Contig:3:115.283:1,Contig:59:1163.96:1,Contig:96:121.163:1,Contig:41:116.032:1,Contig:46:34.4503:1,Contig:60:78.964:1,Contig:85:118.305:1,Contig:101:207.827:3p:1:8:1,Contig:70:602.627:1,Contig:79:561.165:1,Contig:12:93.8992:1
GP_Isolated_1	Contig:118:120.273:1
GP_Isolated_2	Contig:131:83.8344:1
GP_4	Contig:134:121.595:1,Contig:26:96.6372:1,Contig:35:394.344:1,Contig:52:103.369:1
GP_Isolated_3	Contig:136:119.13:1
GP_Isolated_4	Contig:21:77.4021:1
GP_Isolated_5	Contig:24:102.463:1
GP_Isolated_6	Contig:5:102.183:1
GP_Isolated_7	Contig:6:40.6136:1
GP_unb_2,GP_unb_6	Contig:80:921.267:1,Contig:80:921.267:5p:1:3:1
GP_Isolated_8	Contig:87:100.397:1
