plasmid	contigs
GP_4	15:1,45:1,57:1,58:1,59:1,102:1,107:1
GP_0	16:1,24:1,27:1,32:1,33:1,34:1,35:1,37:1,42:1,43:1,48:1,49:1,54:1,55:1,60:1,63:1,76:1,78:1,79:1,81:1,94:1,115:1
GP_1	38:1,101:1
GP_2	39:1
GP_3	44:1,55:1,78:1
GP_unb_1	46:1
GP_unb_2	64:1
GP_unb_3	69:1
GP_unb_4	70:1
GP_unb_5	71:1
GP_unb_6	72:1
GP_unb_7	73:1
GP_unb_8	74:1
GP_unb_9	75:1
GP_unb_10	80:1
GP_unb_11	82:1
GP_unb_12	84:1
GP_unb_13	86:1
GP_unb_14	87:1
GP_unb_15	89:1
GP_unb_16	90:1
GP_unb_17	91:1
GP_unb_18	92:1
GP_unb_19	93:1
GP_unb_20	95:1
GP_unb_21	97:1
GP_unb_22	98:1
GP_unb_23	99:1
GP_unb_24	105:1
GP_unb_25	109:1
GP_unb_26	110:1
GP_unb_27	111:1
GP_unb_28	112:1
