plasmid	contigs
PBF_P1	Contig:66:217.79:1,Contig:25:139.688:1,Contig:44:192.31:1,Contig:100:196.091:3p:1:12:1,Contig:78:187.666:1,Contig:36:191.944:1,Contig:67:137.256:1,Contig:60:170.052:1,Contig:28:178.839:5p:1:3:1,Contig:38:2575.45:1,Contig:10:217.24:1,Contig:71:1636.89:1,Contig:82:200.604:1,Contig:61:173.431:1,Contig:83:376.706:1,Contig:30:1438.21:1,Contig:58:173.308:1,Contig:100:196.091:1,Contig:45:192.858:1,Contig:19:1890.08:1,Contig:18:217.392:1,Contig:88:122.747:1,Contig:34:145.236:1,Contig:72:198.042:1,Contig:64:211.95:1,Contig:50:180.148:1,Contig:35:1670.64:1,Contig:28:178.839:1,Contig:62:202.54:1,Contig:15:868.566:1,Contig:95:204.407:1,Contig:26:321.42:1,Contig:100:196.091:3p:1:10:1,Contig:101:194.532:1,Contig:46:202.642:1,Contig:33:335.864:1,Contig:28:178.839:5p:1:9:1,Contig:43:110.388:1,Contig:52:216.845:1
PBF_P2	Contig:44:192.31:1,Contig:78:187.666:1,Contig:28:178.839:5p:1:3:1,Contig:38:2575.45:1,Contig:10:217.24:1,Contig:71:1636.89:1,Contig:61:173.431:1,Contig:30:1438.21:1,Contig:58:173.308:1,Contig:45:192.858:1,Contig:19:1890.08:1,Contig:39:200.525:1,Contig:72:198.042:1,Contig:35:1670.64:1,Contig:15:868.566:1,Contig:5:118.729:1,Contig:100:196.091:3p:1:10:1,Contig:101:194.532:1,Contig:28:178.839:5p:1:9:1
PBF_P3	Contig:18:217.392:1,Contig:71:1636.89:1,Contig:39:200.525:1,Contig:83:376.706:1,Contig:50:180.148:1,Contig:36:191.944:1,Contig:30:1438.21:1,Contig:100:196.091:3p:1:10:1,Contig:37:149.144:1,Contig:35:1670.64:1,Contig:28:178.839:5p:1:9:1,Contig:19:1890.08:1,Contig:28:178.839:1,Contig:38:2575.45:1
PBF_P4	Contig:38:2575.45:1,Contig:74:110.233:1,Contig:71:1636.89:1,Contig:83:376.706:1,Contig:46:202.642:1,Contig:20:119.196:1,Contig:35:1670.64:1,Contig:19:1890.08:1
PBF_P5	Contig:44:192.31:1,Contig:18:217.392:1,Contig:71:1636.89:1,Contig:72:198.042:1,Contig:95:204.407:1,Contig:30:1438.21:1,Contig:100:196.091:3p:1:10:1,Contig:37:149.144:1,Contig:45:192.858:1,Contig:35:1670.64:1,Contig:28:178.839:5p:1:9:1,Contig:19:1890.08:1,Contig:38:2575.45:1
PBF_P6	Contig:77:252.465:1,Contig:38:2575.45:1
PBF_P7	Contig:63:210.034:1,Contig:38:2575.45:1
PBF_P8	Contig:70:137.818:1,Contig:15:868.566:1,Contig:31:162.503:1
PBF_P9	Contig:38:2575.45:1,Contig:88:122.747:1,Contig:34:145.236:1,Contig:71:1636.89:1,Contig:18:217.392:1,Contig:16:144.34:1,Contig:33:335.864:1,Contig:37:149.144:1,Contig:35:1670.64:1,Contig:19:1890.08:1,Contig:26:321.42:1
PBF_P10	Contig:13:180.862:1,Contig:15:868.566:1
PBF_P11	Contig:15:868.566:1,Contig:69:151.138:1,Contig:2:155.608:1,Contig:21:128.89:1
PBF_P12	Contig:38:2575.45:1,Contig:93:108.249:1,Contig:51:182.011:1
PBF_P13	Contig:38:2575.45:1,Contig:99:120.766:1,Contig:86:147.031:1
PBF_P14	Contig:27:68.3894:1,Contig:8:84.7286:1
PBF_P15	Contig:41:152.84:1
PBF_P16	Contig:98:166.97:1,Contig:57:174.921:1
PBF_P17	Contig:89:133.63:1,Contig:59:97.0751:1
PBF_P18	Contig:96:149.361:1,Contig:37:149.144:1,Contig:81:69.4505:1,Contig:38:2575.45:1
PBF_P19	Contig:66:217.79:1,Contig:56:131.509:1,Contig:28:178.839:5p:1:3:1
PBF_P20	Contig:47:98.5601:1
PBF_P21	Contig:75:132.09:1
PBF_P22	Contig:91:132.414:1
PBF_P23	Contig:14:70.4739:1
PBF_P24	Contig:96:149.361:1
PBF_P25	Contig:16:144.34:1
PBF_P26	Contig:90:115.735:1
