plasmid	contigs
GP_2	34:1,43:1,44:1,45:1,48:1,49:1,53:1,55:1,57:1,59:1,61:1,63:1,67:1,80:1,90:1,92:1,93:1,99:1,102:1,112:1,119:1,122:1,133:1,139:1,140:1,141:1,146:1,164:1,189:1,212:1,214:1,226:1,227:1,239:1,266:1,274:1,276:1,288:1,289:1,302:1,312:1,314:1,329:1,336:1,340:1,341:1,343:1,358:1,367:1,368:1,370:1,371:1,377:1,381:1,385:1,391:1,395:1,400:1,413:1,415:1,424:1,444:1,449:1,450:1,454:1,468:1,478:1,479:1
GP_0	41:1,47:1,52:1,54:1,66:1,73:1,78:1,83:1,86:1,87:1,99:1,105:1,123:1,124:1,132:1,135:1,155:1,166:1,176:1,198:1,235:1,238:1,245:1,249:1,275:1,283:1,305:1,320:1,335:1,341:1,346:1,368:1,392:1,406:1,407:1,415:1,454:1,464:1,467:1
GP_1	56:1,62:1,106:1,108:1,109:1,127:1,130:1,143:1,235:1,238:1,261:1,345:1,350:1,355:1,434:1,438:1,456:1,458:1,470:1
GP_unb_1	142:1
GP_unb_2	145:1
GP_unb_3	147:1
GP_unb_4	148:1
GP_unb_5	149:1
GP_unb_6	150:1
GP_unb_7	152:1
GP_unb_8	161:1
GP_unb_9	165:1
GP_unb_10	175:1
GP_unb_11	177:1
GP_unb_12	178:1
GP_unb_13	181:1
GP_unb_14	182:1
GP_unb_15	184:1
GP_unb_16	188:1
GP_unb_17	190:1
GP_unb_18	192:1
GP_unb_19	193:1
GP_unb_20	194:1
GP_unb_21	196:1
GP_unb_22	202:1
GP_unb_23	203:1
GP_unb_24	206:1
GP_unb_25	207:1
GP_unb_26	211:1
GP_unb_27	215:1
GP_unb_28	219:1
GP_unb_29	222:1
GP_unb_30	225:1
GP_unb_31	230:1
GP_unb_32	231:1
GP_unb_33	232:1
GP_unb_34	233:1
GP_unb_35	237:1
GP_unb_36	241:1
GP_unb_37	242:1
GP_unb_38	243:1
GP_unb_39	246:1
GP_unb_40	250:1
GP_unb_41	252:1
GP_unb_42	254:1
GP_unb_43	255:1
GP_unb_44	270:1
GP_unb_45	271:1
GP_unb_46	273:1
GP_unb_47	292:1
GP_unb_48	294:1
GP_unb_49	299:1
GP_unb_50	303:1
GP_unb_51	304:1
GP_unb_52	306:1
GP_unb_53	307:1
GP_unb_54	311:1
GP_unb_55	315:1
GP_unb_56	319:1
GP_unb_57	347:1
GP_unb_58	354:1
GP_unb_59	360:1
GP_unb_60	363:1
GP_unb_61	375:1
GP_unb_62	376:1
GP_unb_63	386:1
GP_unb_64	389:1
GP_unb_65	393:1
GP_unb_66	420:1
GP_unb_67	429:1
GP_unb_68	443:1
GP_unb_69	451:1
GP_unb_70	452:1
GP_unb_71	476:1
