plasmid	contigs
GP_0	24:1,29:1,31:1,36:1,42:1,43:1,49:1,55:1,56:1,57:1,58:1,63:1,65:1,66:1,68:1,69:1,70:1,72:1,73:1,74:1,75:1,77:1,78:1,79:1,83:1,85:1,87:1,89:1,92:1,105:1,116:1,120:1
GP_unb_1	48:1
GP_unb_2	71:1
GP_unb_3	81:1
GP_unb_4	82:1
GP_unb_5	84:1
GP_unb_6	88:1
GP_unb_7	90:1
GP_unb_8	91:1
GP_unb_9	93:1
GP_unb_10	94:1
GP_unb_11	95:1
GP_unb_12	96:1
GP_unb_13	97:1
GP_unb_14	98:1
GP_unb_15	99:1
GP_unb_16	100:1
GP_unb_17	102:1
GP_unb_18	103:1
GP_unb_19	107:1
GP_unb_20	108:1
GP_unb_21	109:1
GP_unb_22	112:1
GP_unb_23	115:1
GP_unb_24	119:1
