plasmid	contigs
GP_0	19:1,26:1,28:1,34:1,57:1,68:1,76:1,77:1,83:1,88:1,91:1,92:1,95:1,98:1,99:1,100:1,101:1,102:1,103:1,106:1,107:1,108:1,109:1,111:1,113:1,114:1,116:1,117:1,119:1,121:1,123:1,124:1,127:1,129:1,130:1,131:1,135:1,136:1,137:1,138:1,143:1,147:1,149:1,150:1,151:1,152:1,154:1,156:1,157:1,158:1,159:1,161:1,162:1,165:1,166:1,168:1,169:1,170:1,172:1,173:1,175:1,177:1,178:1,179:1,180:1,181:1,183:1,186:1,189:1,190:1,191:1,193:1,194:1,196:1,198:1,199:1,200:1,202:1,203:1,206:1,207:1,219:1,222:1,223:1,226:1,228:1,229:1,237:1,248:1,263:1,265:1,266:1,268:1,279:1,284:1,286:1,287:1,290:1,294:1,298:1,300:1,301:1,302:1,307:1,308:1
GP_1	60:1,155:1
GP_unb_1	217:1
GP_unb_2	218:1
GP_unb_3	220:1
GP_unb_4	224:1
GP_unb_5	230:1
GP_unb_6	233:1
GP_unb_7	235:1
GP_unb_8	239:1
GP_unb_9	243:1
GP_unb_10	245:1
GP_unb_11	247:1
GP_unb_12	250:1
GP_unb_13	253:1
GP_unb_14	255:1
GP_unb_15	256:1
GP_unb_16	260:1
GP_unb_17	262:1
GP_unb_18	267:1
GP_unb_19	272:1
GP_unb_20	275:1
GP_unb_21	278:1
GP_unb_22	283:1
GP_unb_23	295:1
GP_unb_24	297:1
GP_unb_25	299:1
GP_unb_26	305:1
GP_unb_27	306:1
GP_unb_28	311:1
GP_unb_29	312:1
GP_unb_30	314:1
GP_unb_31	315:1
GP_unb_32	316:1
