plasmid	contigs
GP_3	45:1,120:1,145:1,149:1,168:1,170:1,179:1,185:1,207:1,223:1,248:1,271:1,286:1,294:1
GP_6	60:1,155:1
GP_0	77:1,98:1,100:1,106:1,157:1,223:1,229:1,268:1,279:1,300:1
GP_5	91:1,99:1,114:1,123:1,127:1,129:1,138:1,140:1,152:1,154:1,165:1,175:1,183:1,187:1,200:1,205:1,237:1,268:1,279:1,282:1,298:1,300:1,302:1
GP_7	96:1
GP_2	103:1,175:1,183:1,197:1,215:1
GP_1	108:1,119:1,121:1,139:1,147:1,155:1,157:1,176:1,180:1,188:1,219:1,266:1,268:1,279:1,300:1,302:1
GP_4	153:1,161:1,193:1,194:1,207:1,310:1
GP_unb_1	212:1
GP_unb_2	216:1
GP_unb_3	218:1
GP_unb_4	232:1
GP_unb_5	241:1
GP_unb_6	242:1
GP_unb_7	243:1
GP_unb_8	249:1
GP_unb_9	253:1
GP_unb_10	255:1
GP_unb_11	256:1
GP_unb_12	262:1
GP_unb_13	264:1
GP_unb_14	277:1
GP_unb_15	280:1
GP_unb_16	291:1
GP_unb_17	297:1
GP_unb_18	299:1
GP_unb_19	305:1
GP_unb_20	311:1
GP_unb_21	312:1
GP_unb_22	313:1
