plasmid	contigs
PBF_P1	69:1
PBF_P2	91:1,154:1,67:1,107:1,229:1
PBF_P3	66:1
PBF_P4	71:1
PBF_P5	121:1,315:1,160:1,104:1,92:1,329:1,77:1,346:1,345:1,54:1,210:1,99:1,112:1,157:1
PBF_P6	53:1
PBF_P7	82:1
PBF_P8	258:1,85:1,206:1,90:1,88:1,340:1,193:1,106:1,313:1,214:1,123:1,209:1,44:1,96:1,162:1,40:1,242:1,48:1,330:1,166:1,297:1,129:1,60:1,99:1,179:1,135:1,346:1,301:1,331:1,86:1,220:1
PBF_P9	105:1,58:1,110:1
PBF_P10	153:1,258:1,243:1,109:1,266:1,90:1,329:1,77:1,228:1,189:1,131:1,316:1,115:1,289:1,193:1,122:1,59:1,267:1,181:1,160:1,191:1,224:1,169:1,106:1,313:1,214:1,123:1,263:1,209:1,146:1,54:1,236:1,215:1,44:1,96:1,139:1,148:1,105:1,242:1,40:1,237:1,23:1,221:1,142:1,187:1,48:1,240:1,141:1,166:1,297:1,211:1,165:1,60:1,99:1,205:1,276:1,111:1,315:1,312:1,134:1,110:1,135:1,346:1,232:1,339:1,301:1,86:1,157:1
PBF_P11	258:1,133:1,206:1,90:1,329:1,77:1,268:1,88:1,193:1,317:1,160:1,311:1,106:1,214:1,123:1,54:1,209:1,96:1,162:1,40:1,242:1,330:1,60:1,253:1,99:1,161:1,111:1,95:1,315:1,135:1,346:1,301:1,157:1
PBF_P12	258:1,133:1,90:1,329:1,77:1,268:1,193:1,160:1,311:1,214:1,123:1,54:1,96:1,40:1,99:1,253:1,210:1,161:1,111:1,315:1,134:1,135:1,346:1,301:1,157:1
PBF_P13	54:1
PBF_P14	39:1
PBF_P15	72:1,84:1,144:1
PBF_P16	106:1,61:1,203:1,89:1
PBF_P17	59:1
