plasmid	contigs
GP_0	15:1,25:1,36:1,65:1,75:1,80:1,82:1,86:1,97:1
GP_1	17:1,21:1,35:1,38:1,45:1,53:1,57:1,58:1,63:1,64:1,65:1,69:1,73:1,74:1,80:1,81:1,82:1,86:1,98:1
GP_2	20:1,22:1,23:1,24:1,28:1,29:1,30:1,31:1,42:1,51:1,56:1,57:1,62:1,64:1,65:1,68:1,69:1,70:1,72:1,80:1,82:1,86:1,90:1,97:1,98:1
GP_3	26:1,34:1,37:1,43:1,50:1,58:1,65:1,70:1,72:1,86:1,90:1
GP_4	40:1,41:1,44:1,46:1,47:1,48:1,60:1,61:1,83:1,85:1,93:1,95:1
GP_unb_1	54:1
GP_unb_2	55:1
GP_unb_3	66:1
GP_unb_4	71:1
GP_unb_5	76:1
GP_unb_6	84:1
GP_unb_7	91:1
GP_unb_8	92:1
GP_unb_9	96:1
GP_unb_10	99:1
GP_unb_11	100:1
GP_unb_12	101:1
GP_unb_13	102:1
