plasmid	contigs
PBF_P1	Contig:2:9769.74:Circ:1
PBF_P2	Contig:1:3261.64:Circ:1
PBF_P3	Contig:57:632.617:1,Contig:42:427.148:5p:1:2:1,Contig:22:464.336:1,Contig:55:534.135:1,Contig:58:573.307:1,Contig:15:747.141:3p:1:19:1,Contig:56:777.245:1,Contig:8:720.821:1,Contig:30:738.885:1,Contig:62:230.309:1,Contig:46:409.638:1,Contig:9:398.248:1,Contig:24:632.979:1,Contig:4:989.95:1,Contig:24:632.979:5p:1:8:1,Contig:6:375.819:1,Contig:11:462.038:1,Contig:29:298.478:1,Contig:18:2772.22:1,Contig:66:681.616:1,Contig:7:383.438:1,Contig:59:1364:1,Contig:20:1713.52:3p:1:8:1,Contig:32:504.02:1,Contig:42:427.148:1,Contig:38:747.09:1,Contig:70:600.126:1,Contig:17:1325.65:1,Contig:74:482.862:1,Contig:27:448.778:1,Contig:20:1713.52:1,Contig:19:1283.4:3p:1:4:1,Contig:15:747.141:3p:1:27:1,Contig:60:696.953:1,Contig:33:525.414:1,Contig:15:747.141:1,Contig:15:747.141:3p:1:25:1,Contig:23:544.197:1,Contig:19:1283.4:1,Contig:77:614.329:1,Contig:40:864.095:1,Contig:45:371.965:1
PBF_P4	Contig:3:1460.74:Circ:1
PBF_P5	Contig:57:632.617:1,Contig:42:427.148:5p:1:2:1,Contig:22:464.336:1,Contig:61:655.182:1,Contig:55:534.135:1,Contig:40:864.095:1,Contig:58:573.307:1,Contig:15:747.141:3p:1:19:1,Contig:56:777.245:1,Contig:30:738.885:1,Contig:8:720.821:1,Contig:46:409.638:1,Contig:9:398.248:1,Contig:4:989.95:1,Contig:11:462.038:1,Contig:29:298.478:1,Contig:18:2772.22:1,Contig:66:681.616:1,Contig:59:1364:1,Contig:20:1713.52:3p:1:8:1,Contig:32:504.02:1,Contig:42:427.148:1,Contig:10:313.236:1,Contig:38:747.09:1,Contig:70:600.126:1,Contig:74:482.862:1,Contig:17:1325.65:1,Contig:20:1713.52:1,Contig:15:747.141:3p:1:27:1,Contig:15:747.141:1,Contig:15:747.141:3p:1:25:1,Contig:23:544.197:1,Contig:19:1283.4:1,Contig:77:614.329:1,Contig:6:375.819:1
PBF_P6	Contig:42:427.148:5p:1:2:1,Contig:61:655.182:1,Contig:58:573.307:1,Contig:56:777.245:1,Contig:8:720.821:1,Contig:9:398.248:1,Contig:4:989.95:1,Contig:11:462.038:1,Contig:66:681.616:1,Contig:7:383.438:1,Contig:59:1364:1,Contig:20:1713.52:3p:1:8:1,Contig:42:427.148:1,Contig:38:747.09:1,Contig:17:1325.65:1,Contig:20:1713.52:1,Contig:60:696.953:1,Contig:40:864.095:1
PBF_P7	Contig:75:464.066:1,Contig:9:398.248:1,Contig:24:632.979:1,Contig:4:989.95:1,Contig:42:427.148:5p:1:2:1,Contig:24:632.979:5p:1:8:1,Contig:38:747.09:1,Contig:11:462.038:1,Contig:58:573.307:1,Contig:17:1325.65:1,Contig:59:1364:1,Contig:56:777.245:1
PBF_P8	Contig:60:696.953:1,Contig:4:989.95:1,Contig:58:573.307:1
PBF_P9	Contig:75:464.066:1
PBF_P10	Contig:22:464.336:1,Contig:70:600.126:1,Contig:77:614.329:1,Contig:30:738.885:1,Contig:45:371.965:1
PBF_P11	Contig:10:313.236:1
PBF_P12	Contig:24:632.979:1
