plasmid	contigs
GP_0	30:1,39:1,47:1,56:1,59:1,62:1,65:1,66:1,67:1,69:1,70:1,72:1,76:1,81:1,85:1,86:1,89:1,90:1,91:1,95:1,96:1,97:1,100:1,104:1,105:1,106:1,107:1,108:1,111:1,113:1,114:1,116:1,117:1,120:1,124:1,125:1,126:1,127:1,129:1,134:1,135:1,136:1,137:1,138:1,139:1,141:1,143:1,144:1,145:1,146:1,147:1,148:1,149:1,150:1,151:1,153:1,154:1,156:1,158:1,159:1,163:1,165:1,168:1,169:1,171:1,173:1,176:1,178:1,179:1,180:1,183:1,190:1,194:1,195:1,201:1,203:1,208:1,210:1,214:1,216:1,223:1,224:1,225:1,232:1,237:1,250:1,254:1,255:1,260:1,261:1,263:1,265:1,269:1,270:1,271:1
GP_1	83:1,144:1,149:1,164:1,166:1,170:1,177:1,179:1,232:1,261:1
GP_2	87:1
GP_unb_1	187:1
GP_unb_2	191:1
GP_unb_3	193:1
GP_unb_4	204:1
GP_unb_5	207:1
GP_unb_6	213:1
GP_unb_7	217:1
GP_unb_8	218:1
GP_unb_9	219:1
GP_unb_10	228:1
GP_unb_11	229:1
GP_unb_12	230:1
GP_unb_13	231:1
GP_unb_14	233:1
GP_unb_15	234:1
GP_unb_16	238:1
GP_unb_17	240:1
GP_unb_18	245:1
GP_unb_19	249:1
GP_unb_20	258:1
GP_unb_21	262:1
GP_unb_22	272:1
GP_unb_23	273:1
