plasmid	contigs
PBF_P1	87:1
PBF_P2	85:1,194:1,255:1,199:1,110:1,135:1,257:1,224:1,213:1,52:1,175:1,105:1,267:1,235:1,155:1,165:1,153:1,254:1,248:1,134:1,177:1,231:1,166:1,76:1,182:1,66:1,164:1,156:1,151:1,173:1,144:1,80:1,136:1,148:1,123:1,204:1,270:1,121:1,59:1,187:1,149:1,233:1,62:1,159:1,246:1,100:1,67:1,271:1,116:1,170:1,221:1,179:1,168:1,265:1,113:1,154:1,106:1,120:1,238:1,108:1,269:1,83:1,117:1,176:1,111:1,181:1,163:1,65:1,145:1,162:1,245:1,86:1,232:1,261:1,228:1,185:1,90:1,138:1,190:1,195:1,229:1,208:1,104:1,210:1,250:1,180:1,115:1,137:1,97:1,225:1,260:1,219:1,89:1,39:1,244:1,203:1,169:1,107:1,262:1,188:1,72:1,202:1,264:1,237:1,174:1,217:1,141:1,183:1,268:1
PBF_P3	85:1,194:1,110:1,135:1,224:1,213:1,52:1,209:1,175:1,105:1,235:1,155:1,165:1,153:1,248:1,134:1,177:1,166:1,76:1,182:1,66:1,164:1,156:1,151:1,173:1,144:1,80:1,148:1,123:1,204:1,121:1,59:1,187:1,149:1,159:1,62:1,100:1,67:1,116:1,221:1,170:1,179:1,168:1,265:1,154:1,120:1,238:1,108:1,269:1,83:1,176:1,181:1,163:1,193:1,162:1,245:1,86:1,230:1,232:1,261:1,228:1,90:1,138:1,125:1,195:1,208:1,104:1,210:1,250:1,180:1,115:1,137:1,225:1,260:1,89:1,203:1,107:1,262:1,188:1,72:1,264:1,237:1,217:1,141:1,131:1,183:1,268:1,234:1
PBF_P4	194:1,255:1,135:1,224:1,209:1,175:1,105:1,267:1,206:1,155:1,165:1,153:1,248:1,259:1,231:1,158:1,220:1,76:1,182:1,164:1,156:1,173:1,151:1,144:1,80:1,136:1,241:1,270:1,121:1,143:1,187:1,149:1,91:1,246:1,256:1,100:1,67:1,271:1,116:1,221:1,179:1,274:1,223:1,154:1,106:1,108:1,238:1,269:1,83:1,176:1,111:1,163:1,65:1,193:1,145:1,162:1,245:1,86:1,192:1,230:1,228:1,90:1,138:1,195:1,190:1,104:1,208:1,210:1,250:1,180:1,115:1,137:1,225:1,260:1,239:1,201:1,89:1,219:1,247:1,244:1,203:1,107:1,262:1,72:1,264:1,131:1,183:1,268:1,234:1
PBF_P5	194:1,119:1,195:1,104:1,208:1,224:1,210:1,250:1,180:1,76:1,225:1,89:1,108:1,238:1,173:1,83:1,203:1,144:1,151:1,80:1,176:1,262:1,163:1,72:1,165:1,162:1,121:1,153:1,245:1,86:1,230:1,149:1,228:1,183:1,248:1,234:1,114:1,67:1,138:1,116:1,221:1
PBF_P6	203:1,121:1,83:1,144:1
PBF_P7	179:1,194:1,119:1,195:1,208:1,224:1,210:1,250:1,108:1,238:1,151:1,83:1,144:1,80:1,176:1,262:1,163:1,77:1,155:1,162:1,245:1,86:1,94:1,187:1,149:1,230:1,248:1,234:1,138:1,221:1
PBF_P8	110:1
PBF_P9	102:1,151:1
PBF_P10	91:1
PBF_P11	80:1
PBF_P12	86:1
