plasmid	contigs
GP_0	62:1,66:1,86:1,89:1,97:1,102:1,111:1,117:1,120:1,144:1,145:1,156:1,173:1,174:1,176:1,180:1,190:1,194:1,203:1,208:1,210:1,223:1,224:1,225:1,237:1,242:1,246:1,250:1,255:1,270:1,271:1
GP_1	83:1,121:1,144:1,149:1,166:1,170:1,177:1,232:1,261:1
GP_3	87:1
GP_2	168:1,169:1,232:1,265:1
GP_unb_1	182:1
GP_unb_2	187:1
GP_unb_3	191:1
GP_unb_4	192:1
GP_unb_5	193:1
GP_unb_6	202:1
GP_unb_7	204:1
GP_unb_8	206:1
GP_unb_9	207:1
GP_unb_10	218:1
GP_unb_11	219:1
GP_unb_12	228:1
GP_unb_13	229:1
GP_unb_14	230:1
GP_unb_15	231:1
GP_unb_16	233:1
GP_unb_17	234:1
GP_unb_18	238:1
GP_unb_19	240:1
GP_unb_20	241:1
GP_unb_21	245:1
GP_unb_22	248:1
GP_unb_23	252:1
GP_unb_24	262:1
GP_unb_25	267:1
GP_unb_26	273:1
