plasmid	contigs
PBF_P1	103:1,207:1,233:1,228:1,130:1,99:1,239:1,167:1,308:1,252:1,15:1,251:1,198:1,253:1,325:1,225:1,324:1,192:1,204:1,278:1,90:1,54:1,306:1,261:1,161:1,164:1,275:1,297:1,214:1,196:1,256:1,177:1,277:1,199:1,190:1,212:1,217:1,186:1,323:1,237:1,218:1,185:1,269:1,122:1,200:1,319:1,195:1,132:1,146:1,120:1,313:1,273:1,245:1,238:1,115:1,182:1,153:1,181:1,317:1,131:1,158:1,209:1,169:1,224:1,215:1,231:1,315:1,307:1,266:1,97:1,244:1,127:1,314:1,272:1,139:1,301:1,295:1,111:1,243:1,155:1,80:1,160:1,197:1,168:1,201:1,299:1,246:1,157:1,114:1,312:1,205:1,259:1,226:1,236:1
PBF_P2	124:1
PBF_P3	195:1,306:1,307:1,261:1,275:1,164:1,97:1,146:1,297:1,266:1,130:1,273:1,99:1,314:1,170:1,214:1,272:1,167:1,256:1,308:1,304:1,139:1,295:1,111:1,252:1,277:1,15:1,251:1,199:1,253:1,198:1,190:1,155:1,245:1,212:1,62:1,160:1,217:1,186:1,115:1,182:1,197:1,153:1,267:1,168:1,225:1,324:1,192:1,299:1,201:1,246:1,237:1,181:1,204:1,278:1,317:1,114:1,209:1,185:1,312:1,169:1,269:1,259:1,224:1,215:1,90:1,319:1,315:1,236:1
PBF_P4	195:1,103:1,306:1,307:1,261:1,275:1,97:1,164:1,146:1,297:1,266:1,130:1,273:1,99:1,270:1,170:1,214:1,167:1,256:1,308:1,139:1,166:1,295:1,111:1,252:1,277:1,15:1,251:1,199:1,253:1,198:1,190:1,155:1,245:1,212:1,62:1,160:1,217:1,186:1,115:1,182:1,197:1,315:1,267:1,201:1,138:1,225:1,192:1,324:1,299:1,246:1,237:1,181:1,204:1,278:1,35:1,317:1,114:1,209:1,185:1,312:1,169:1,269:1,259:1,224:1,200:1,90:1,319:1,288:1,236:1
PBF_P5	306:1,307:1,261:1,275:1,164:1,97:1,146:1,266:1,130:1,273:1,99:1,270:1,170:1,214:1,256:1,308:1,304:1,139:1,166:1,295:1,111:1,252:1,15:1,251:1,62:1,199:1,253:1,198:1,155:1,245:1,212:1,189:1,160:1,197:1,186:1,182:1,267:1,225:1,324:1,192:1,246:1,237:1,204:1,278:1,317:1,114:1,185:1,312:1,169:1,269:1,259:1,210:1,90:1,226:1,319:1,288:1,236:1
PBF_P6	195:1,306:1,307:1,261:1,275:1,164:1,146:1,266:1,130:1,273:1,99:1,170:1,214:1,167:1,272:1,256:1,308:1,318:1,139:1,295:1,111:1,252:1,15:1,251:1,199:1,253:1,155:1,212:1,189:1,247:1,160:1,48:1,182:1,168:1,225:1,181:1,192:1,299:1,319:1,246:1,237:1,278:1,317:1,185:1,312:1,169:1,269:1,202:1,90:1,171:1,68:1,236:1
PBF_P7	195:1,306:1,307:1,261:1,275:1,164:1,146:1,266:1,40:1,130:1,273:1,99:1,170:1,214:1,256:1,308:1,318:1,139:1,295:1,111:1,252:1,15:1,251:1,199:1,253:1,155:1,212:1,189:1,247:1,160:1,182:1,323:1,267:1,138:1,225:1,192:1,299:1,319:1,246:1,237:1,324:1,317:1,185:1,312:1,169:1,269:1,202:1,171:1,68:1,236:1
PBF_P8	306:1,307:1,261:1,266:1,164:1,273:1,99:1,170:1,256:1,304:1,139:1,295:1,111:1,15:1,251:1,199:1,62:1,253:1,155:1,245:1,212:1,247:1,197:1,121:1,182:1,267:1,138:1,225:1,192:1,324:1,246:1,237:1,204:1,185:1,312:1,169:1,269:1,259:1,319:1
PBF_P9	117:1
PBF_P10	312:1,139:1,182:1,164:1,15:1,99:1,251:1,256:1
PBF_P11	103:1,306:1,261:1,164:1,191:1,130:1,99:1,174:1,152:1,241:1,15:1,251:1,155:1,245:1,160:1,286:1,182:1,246:1,204:1,16:1,302:1,312:1,169:1,269:1,259:1,194:1,322:1,200:1
PBF_P12	192:1,199:1,91:1
PBF_P13	182:1,164:1,191:1,15:1,99:1,152:1
PBF_P14	182:1,164:1,15:1,99:1
PBF_P15	312:1,307:1,275:1,192:1,127:1,252:1,251:1,237:1,199:1,253:1,214:1,49:1,236:1
PBF_P16	307:1,252:1,127:1,251:1,237:1,214:1
