plasmid	contigs
GP_0	2:1,3:1,5:1,7:1,8:1,11:1,13:1,15:1,18:1,20:1,23:1,24:1,31:1,36:1,38:1,47:1,49:1,51:1,52:1,54:1,69:1,71:1,73:1,74:1,81:1,82:1,85:1,87:1,89:1,91:1,93:1,99:1,100:1,104:1,105:1,109:1,111:1,112:1,114:1,115:1,116:1,120:1,121:1,122:1,127:1,131:1,132:1,138:1,139:1,140:1,144:1,145:1,146:1,147:1,148:1,149:1,150:1,153:1,155:1,159:1,160:1,162:1,163:1,164:1,166:1,168:1,169:1,170:1,173:1,174:1,175:1,176:1,177:1,178:1,182:1,183:1,184:1,186:1,188:1,189:1,190:1,191:1,192:1,193:1,194:1,195:1,196:1,197:1,199:1,201:1,202:1,204:1,205:1,206:1,209:1,210:1,212:1,213:1,214:1,215:1,218:1,219:1,220:1,227:1,230:1,231:1,232:1,234:1,235:1,236:1,237:1,239:1,240:1,241:1,243:1,244:1,248:1,251:1,252:1,253:1,255:1,256:1,260:1,261:1,262:1,270:1,276:1,279:1,280:1,281:1,283:1,288:1,291:1,296:1,298:1,299:1,300:1,301:1,304:1,305:1,306:1,307:1,308:1,309:1,310:1,312:1,313:1,316:1,317:1,321:1,322:1,323:1,326:1
GP_unb_1	223:1
GP_unb_2	224:1
GP_unb_3	238:1
GP_unb_4	242:1
GP_unb_5	245:1
GP_unb_6	246:1
GP_unb_7	249:1
GP_unb_8	250:1
GP_unb_9	254:1
GP_unb_10	257:1
GP_unb_11	258:1
GP_unb_12	265:1
GP_unb_13	266:1
GP_unb_14	268:1
GP_unb_15	269:1
GP_unb_16	274:1
GP_unb_17	275:1
GP_unb_18	285:1
GP_unb_19	290:1
GP_unb_20	292:1
GP_unb_21	294:1
GP_unb_22	303:1
GP_unb_23	314:1
GP_unb_24	315:1
GP_unb_25	320:1
GP_unb_26	325:1
