plasmid	contigs
GP_0	3:1,7:1,8:1,11:1,15:1,20:1,23:1,31:1,38:1,47:1,49:1,51:1,54:1,69:1,74:1,87:1,100:1,102:1,103:1,104:1,105:1,112:1,114:1,115:1,116:1,120:1,121:1,127:1,131:1,132:1,138:1,139:1,140:1,146:1,147:1,148:1,149:1,150:1,155:1,158:1,159:1,160:1,161:1,162:1,163:1,164:1,167:1,168:1,169:1,172:1,173:1,175:1,176:1,177:1,178:1,179:1,181:1,182:1,183:1,188:1,189:1,190:1,191:1,192:1,193:1,194:1,195:1,196:1,197:1,198:1,199:1,200:1,201:1,203:1,204:1,205:1,206:1,207:1,208:1,209:1,210:1,212:1,213:1,214:1,215:1,216:1,218:1,219:1,221:1,222:1,227:1,230:1,231:1,232:1,234:1,235:1,236:1,237:1,239:1,240:1,243:1,244:1,248:1,251:1,252:1,253:1,255:1,260:1,261:1,262:1,270:1,273:1,276:1,279:1,280:1,283:1,289:1,291:1,296:1,298:1,299:1,300:1,301:1,304:1,305:1,306:1,307:1,308:1,309:1,310:1,312:1,313:1,316:1,317:1,321:1,322:1,323:1,326:1
GP_1	117:1
GP_unb_1	124:1
GP_unb_2	223:1
GP_unb_3	224:1
GP_unb_4	228:1
GP_unb_5	229:1
GP_unb_6	233:1
GP_unb_7	238:1
GP_unb_8	242:1
GP_unb_9	245:1
GP_unb_10	246:1
GP_unb_11	249:1
GP_unb_12	250:1
GP_unb_13	254:1
GP_unb_14	257:1
GP_unb_15	258:1
GP_unb_16	264:1
GP_unb_17	265:1
GP_unb_18	266:1
GP_unb_19	267:1
GP_unb_20	268:1
GP_unb_21	269:1
GP_unb_22	272:1
GP_unb_23	274:1
GP_unb_24	275:1
GP_unb_25	277:1
GP_unb_26	278:1
GP_unb_27	285:1
GP_unb_28	290:1
GP_unb_29	292:1
GP_unb_30	294:1
GP_unb_31	295:1
GP_unb_32	297:1
GP_unb_33	302:1
GP_unb_34	303:1
GP_unb_35	311:1
GP_unb_36	314:1
GP_unb_37	315:1
GP_unb_38	318:1
GP_unb_39	320:1
GP_unb_40	325:1
