plasmid	contigs
GP_5	15:1,91:1,99:1,111:1,162:1,164:1,173:1,182:1,192:1,199:1,248:1
GP_3	49:1,90:1,97:1,114:1,120:1,127:1,146:1,161:1,167:1,170:1,175:1,176:1,181:1,185:1,192:1,194:1,197:1,199:1,201:1,212:1,214:1,218:1,231:1,236:1,237:1,251:1,252:1,253:1,307:1,308:1,312:1,313:1,317:1,321:1,322:1
GP_0	54:1,103:1,152:1,153:1,155:1,164:1,168:1,169:1,198:1,200:1,204:1,212:1,251:1,270:1,273:1,308:1,312:1,317:1
GP_2	104:1,162:1,163:1,173:1,175:1,182:1,191:1,213:1,248:1,279:1,308:1,321:1,326:1
GP_4	117:1
GP_1	122:1,131:1,132:1,149:1,158:1,160:1,162:1,173:1,175:1,177:1,182:1,183:1,186:1,190:1,194:1,196:1,207:1,209:1,212:1,215:1,232:1,239:1,240:1,243:1,248:1,251:1,291:1,308:1,312:1,317:1,321:1,326:1
GP_unb_1	124:1
GP_unb_2	130:1
GP_unb_3	224:1
GP_unb_4	228:1
GP_unb_5	233:1
GP_unb_6	238:1
GP_unb_7	245:1
GP_unb_8	246:1
GP_unb_9	250:1
GP_unb_10	266:1
GP_unb_11	267:1
GP_unb_12	269:1
GP_unb_13	272:1
GP_unb_14	275:1
GP_unb_15	277:1
GP_unb_16	278:1
GP_unb_17	292:1
GP_unb_18	295:1
GP_unb_19	297:1
GP_unb_20	314:1
GP_unb_21	315:1
GP_unb_22	318:1
GP_unb_23	325:1
